condition,window_start,window_end,run_id_end,stage,fine_state,q_target,split
C4,69,80,80,early,1,0.28150164159001445,test
C4,70,81,81,early,1,0.2840304008152931,test
C4,71,82,82,early,1,0.28652689900739614,test
C4,72,83,83,early,1,0.28898855071811586,test
C4,73,84,84,early,1,0.29141282459935114,test
C4,74,85,85,early,1,0.29379724920957667,test
C4,75,86,86,early,1,0.29613941841559344,test
C4,76,87,87,early,1,0.2984369964638981,test
C4,77,88,88,early,1,0.3006877226638524,test
C4,78,89,89,early,1,0.30288941577350825,test
C4,79,90,90,early,1,0.30503997800549404,test
C4,80,91,91,early,1,0.30713739877685325,test
C4,81,92,92,early,1,0.3091797580872045,test
C4,82,93,93,early,1,0.3111652296491137,test
C4,83,94,94,early,1,0.3130920836633057,test
C4,84,95,95,early,1,0.3149586893956467,test
C4,85,96,96,middle,1,0.3167635174237436,test
C4,86,97,97,middle,1,0.3185051416357572,test
C4,87,98,98,middle,1,0.32018224096491016,test
C4,88,99,99,middle,1,0.3217936009092444,test
C4,89,100,100,middle,1,0.3233381147705563,test
C4,90,101,101,middle,1,0.32481478472813774,test
C4,91,102,102,middle,1,0.3262227226151759,test
C4,92,103,103,middle,1,0.3275611505217001,test
C4,93,104,104,middle,1,0.3288294012158199,test
C4,94,105,105,middle,1,0.3300269183254349,test
C4,95,106,106,middle,1,0.33115325634649473,test
C4,96,107,107,middle,1,0.33220808048606687,test
C4,97,108,108,middle,1,0.33319116629891676,test
C4,98,109,109,middle,1,0.3341023991919338,test
C4,99,110,110,middle,1,0.3349417737385883,test
C4,100,111,111,middle,1,0.33570939285297546,test
C4,101,112,112,middle,1,0.33640546682344724,test
C4,102,113,113,middle,1,0.3370303121975719,test
C4,103,114,114,middle,1,0.3375843505184215,test
C4,104,115,115,middle,1,0.33806810696174516,test
C4,105,116,116,middle,1,0.3384822088409884,test
C4,106,117,117,middle,1,0.33882738398842055,test
C4,107,118,118,middle,1,0.339104459037146,test
C4,108,119,119,middle,1,0.3393143575874823,test
C4,109,120,120,middle,2,0.3394653074148558,test
C4,110,121,121,middle,2,0.33956718347360654,test
C4,111,122,122,middle,2,0.33962974210256,test
C4,112,123,123,middle,2,0.33966260713244867,test
C4,113,124,124,middle,2,0.33967525630719925,test
C4,114,125,125,middle,2,0.33967700794474637,test
C4,115,126,126,middle,2,0.33967700794474637,test
C4,116,127,127,middle,2,0.33967700794474637,test
C4,117,128,128,middle,2,0.33967700794474637,test
C4,118,129,129,middle,2,0.33967700794474637,test
C4,119,130,130,middle,2,0.3397501471008,test
C4,120,131,131,middle,1,0.3400157251831445,test
C4,121,132,132,middle,1,0.3404641408848621,test
C4,122,133,133,middle,1,0.34108586782148825,test
C4,123,134,134,middle,1,0.3418714683409915,test
C4,124,135,135,middle,1,0.34281160703641167,test
C4,125,136,136,middle,1,0.3438970639694122,test
C4,126,137,137,middle,1,0.3450456084239163,test
C4,127,138,138,middle,1,0.3461289900438028,test
C4,128,139,139,middle,1,0.34714801278968893,test
C4,129,140,140,middle,1,0.34810357087438437,test
C4,130,141,141,middle,1,0.34899664657410795,test
C4,131,142,142,middle,1,0.3498283079653699,test
C4,132,143,143,middle,1,0.35059970660403483,test
C4,133,144,144,middle,1,0.3513120752126458,test
C4,134,145,145,middle,1,0.3519667252521144,test
C4,135,146,146,middle,1,0.35256504452644855,test
C4,136,147,147,middle,1,0.35310849471314487,test
C4,137,148,148,middle,1,0.3535986088688019,test
C4,138,149,149,middle,1,0.35403698892647445,test
C4,139,150,150,middle,1,0.3544253031434691,test
C4,140,151,151,middle,1,0.35476528353262277,test
C4,141,152,152,middle,1,0.3550587233018387,test
C4,142,153,153,middle,1,0.3553074742358073,test
C4,143,154,154,middle,1,0.3555134440942446,test
C4,144,155,155,middle,2,0.3556785939853536,test
C4,145,156,156,middle,2,0.35580493574754307,test
C4,146,157,157,middle,2,0.355896287865427,test
C4,147,158,158,middle,2,0.3559587771636488,test
C4,148,159,159,middle,2,0.3559982495592774,test
C4,149,160,160,middle,2,0.3560202628099148,test
C4,150,161,161,middle,2,0.35603007965000366,test
C4,151,162,162,middle,2,0.3560326612905548,test
C4,152,163,163,middle,2,0.3560326612905548,test
C4,153,164,164,middle,2,0.3560326612905548,test
C4,154,165,165,middle,2,0.3560326612905548,test
C4,155,166,166,middle,2,0.3560326612905548,test
C4,156,167,167,middle,2,0.3560326612905548,test
C4,157,168,168,middle,2,0.3560326612905548,test
C4,158,169,169,middle,2,0.3560326612905548,test
C4,159,170,170,middle,2,0.3560326612905548,test
C4,160,171,171,middle,2,0.3560326612905548,test
C4,161,172,172,middle,2,0.3560326612905548,test
C4,162,173,173,middle,2,0.3560326612905548,test
C4,163,174,174,middle,2,0.3560326612905548,test
C4,164,175,175,middle,2,0.3560326612905548,test
C4,165,176,176,middle,2,0.3560326612905548,test
C4,166,177,177,middle,2,0.3560326612905548,test
C4,167,178,178,middle,2,0.3560326612905548,test
C4,168,179,179,middle,2,0.3560326612905548,test
C4,169,180,180,middle,2,0.3560326612905548,test
C4,170,181,181,middle,2,0.3560326612905548,test
C4,171,182,182,middle,2,0.3560326612905548,test
C4,172,183,183,middle,2,0.3560326612905548,test
C4,173,184,184,middle,2,0.3560326612905548,test
C4,174,185,185,middle,2,0.3560326612905548,test
C4,175,186,186,middle,2,0.3560326612905548,test
C4,176,187,187,middle,2,0.3560326612905548,test
C4,177,188,188,middle,2,0.3560326612905548,test
C4,178,189,189,middle,2,0.3560326612905548,test
C4,179,190,190,middle,2,0.3560326612905548,test
C4,180,191,191,middle,2,0.3560326612905548,test
C4,181,192,192,middle,2,0.3560326612905548,test
C4,182,193,193,middle,2,0.3560326612905548,test
C4,183,194,194,middle,2,0.3560326612905548,test
C4,184,195,195,middle,2,0.3561167560154681,test
C4,185,196,196,middle,2,0.3562953916341614,test
C4,186,197,197,middle,1,0.35657745766134535,test
C4,187,198,198,middle,1,0.35697210492763276,test
C4,188,199,199,middle,1,0.3574887388645184,test
C4,189,200,200,middle,1,0.3581370125498305,test
C4,190,201,201,middle,1,0.358926819604511,test
C4,191,202,202,middle,1,0.35978419223232966,test
C4,192,203,203,middle,1,0.36070903710027846,test
C4,193,204,204,middle,1,0.3617030358791867,test
C4,194,205,205,middle,1,0.36276781959227317,test
C4,195,206,206,middle,1,0.3639049675496623,test
C4,196,207,207,middle,1,0.3651160063407188,test
C4,197,208,208,middle,1,0.3664024089172359,test
C4,198,209,209,middle,1,0.36776559364358735,test
C4,199,210,210,middle,1,0.3692069235368467,test
C4,200,211,211,middle,1,0.370727705399535,test
C4,201,212,212,middle,1,0.372329189076259,test
C4,202,213,213,middle,1,0.3740125667268721,test
C4,203,214,214,middle,1,0.3757789722813412,test
C4,204,215,215,middle,1,0.37762948070464813,test
C4,205,216,216,middle,1,0.3795651075094741,test
C4,206,217,217,middle,1,0.3815868083267034,test
C4,207,218,218,middle,1,0.3836954782446592,test
C4,208,219,219,middle,1,0.38589195164391127,test
C4,209,220,220,middle,1,0.3881770017017033,test
C4,210,221,221,middle,1,0.3906755923950607,test
C4,211,222,222,middle,1,0.3934969847115437,test
C4,212,223,223,middle,1,0.39664363190513036,test
C4,213,224,224,middle,1,0.4001177684341023,test
C4,214,225,225,middle,1,0.40392140905249246,test
C4,215,226,226,middle,0,0.4080563473233657,test
C4,216,227,227,middle,0,0.41252415512324386,test
C4,217,228,228,late,0,0.41720192931746947,test
C4,218,229,229,late,0,0.4219821848886883,test
C4,219,230,230,late,0,0.4268639589376045,test
C4,220,231,231,late,0,0.4318462212495231,test
C4,221,232,232,late,0,0.4369278752029013,test
C4,222,233,233,late,0,0.4421077590908769,test
C4,223,234,234,late,0,0.44738464686463025,test
C4,224,235,235,late,0,0.45275724945491197,test
C4,225,236,236,late,0,0.45822421609357317,test
C4,226,237,237,late,0,0.4637841353047116,test
C4,227,238,238,late,0,0.4694355362262025,test
C4,228,239,239,late,0,0.4751768900964172,test
C4,229,240,240,late,0,0.48100661124537125,test
C4,230,241,241,late,0,0.4869230586640404,test
C4,231,242,242,late,0,0.49292453749108056,test
C4,232,243,243,late,0,0.49900930000397564,test
C4,233,244,244,late,0,0.505175547683926,test
C4,234,245,245,late,0,0.5114214322895921,test
C4,235,246,246,late,0,0.5177450572612186,test
C4,236,247,247,late,0,0.5241444796203328,test
C4,237,248,248,late,0,0.5306177113738708,test
C4,238,249,249,late,0,0.5371627209182999,test
C4,239,250,250,late,0,0.5437774349393194,test
C4,240,251,251,late,0,0.5504597397333891,test
C4,241,252,252,late,0,0.5572074830248314,test
C4,242,253,253,late,0,0.5640184757003393,test
C4,243,254,254,late,0,0.570890493295697,test
C4,244,255,255,late,0,0.5778212777302862,test
C4,245,256,256,late,0,0.5848085390415947,test
C4,246,257,257,late,0,0.5918499572023178,test
C4,247,258,258,late,0,0.5989431836070794,test
C4,248,259,259,late,0,0.6060858430547267,test
C4,249,260,260,late,0,0.6132755353176444,test
C4,250,261,261,late,0,0.6205098370414552,test
C4,251,262,262,late,0,0.6277863034795255,test
C4,252,263,263,late,0,0.635102470144878,test
C4,253,264,264,late,0,0.6424558547098894,test
C4,254,265,265,late,0,0.6498439588233934,test
C4,255,266,266,late,0,0.6572642697625927,test
C4,256,267,267,late,0,0.6647142621675655,test
C4,257,268,268,late,0,0.6721914001061564,test
C4,258,269,269,late,0,0.6796931384780992,test
C4,259,270,270,late,0,0.687216925162504,test
C4,260,271,271,late,0,0.694760202421981,test
C4,261,272,272,late,0,0.7023204089675308,test
C4,262,273,273,late,0,0.7098949816930508,test
C4,263,274,274,late,0,0.7174813573272468,test
C4,264,275,275,late,0,0.725076974002951,test
C4,265,276,276,late,0,0.7326792734871995,test
C4,266,277,277,late,0,0.7402857025027645,test
C4,267,278,278,late,0,0.7478937147104463,test
C4,268,279,279,late,0,0.7555007720306038,test
C4,269,280,280,late,0,0.7631043467080438,test
C4,270,281,281,late,0,0.7707019229639324,test
C4,271,282,282,late,0,0.778290998482515,test
C4,272,283,283,late,0,0.7858690860630297,test
C4,273,284,284,late,0,0.7934337154368074,test
C4,274,285,285,late,0,0.8009824346714,test
C4,275,286,286,late,0,0.8085128119876797,test
C4,276,287,287,late,0,0.8160224369987754,test
C4,277,288,288,late,0,0.823508922692366,test
C4,278,289,289,late,0,0.8309699065870171,test
C4,279,290,290,late,0,0.8384030524666908,test
C4,280,291,291,late,0,0.8458060517022723,test
C4,281,292,292,late,0,0.853176624903484,test
C4,282,293,293,late,0,0.8605125230752216,test
C4,283,294,294,late,0,0.8678115294346587,test
C4,284,295,295,late,0,0.8750714602372003,test
C4,285,296,296,late,0,0.8822901666761845,test
C4,286,297,297,late,0,0.889465535874026,test
C4,287,298,298,late,0,0.8965954922863433,test
C4,288,299,299,late,0,0.903677998858296,test
C4,289,300,300,late,0,0.9107110585939013,test
C4,290,301,301,late,0,0.9176927152993934,test
C4,291,302,302,late,0,0.924621055069945,test
C4,292,303,303,late,0,0.9314942072808134,test
C4,293,304,304,late,0,0.9383103458262748,test
C4,294,305,305,late,0,0.945067690028176,test
C4,295,306,306,late,0,0.9517645058748667,test
C4,296,307,307,late,0,0.9583991068471568,test
C4,297,308,308,late,0,0.9649698549920587,test
C4,298,309,309,late,0,0.9714751617487429,test
C4,299,310,310,late,0,0.977913488939684,test
C4,300,311,311,late,0,0.984283349679214,test
C4,301,312,312,late,0,0.990583309116882,test
C4,302,313,313,late,0,0.9937456482321263,test
C4,303,314,314,late,4,0.9968846622724016,test
C4,304,315,315,late,4,0.9999999999999942,test
C1,1,12,12,early,0,0.19320771875510137,train
C1,2,13,13,early,0,0.2101847712464187,train
C1,3,14,14,early,0,0.22535970930962534,train
C1,4,15,15,early,0,0.2388500265425312,train
C1,5,16,16,early,0,0.25076796493117615,train
C1,6,17,17,early,0,0.2612206852652242,train
C1,7,18,18,early,0,0.27031043350476347,train
C1,8,19,19,early,1,0.2781347032038214,train
C1,9,20,20,early,1,0.284786393978896,train
C1,10,21,21,early,1,0.290353966081007,train
C1,11,22,22,early,1,0.2949215912584859,train
C1,12,23,23,early,1,0.2985692998285967,train
C1,13,24,24,early,1,0.30137312415690737,train
C1,14,25,25,early,1,0.30340556711240524,train
C1,15,26,26,early,1,0.304808296554342,train
C1,16,27,27,early,1,0.3057115883934917,train
C1,17,28,28,early,1,0.30623489673016535,train
C1,18,29,29,early,2,0.30648740395987917,train
C1,19,30,30,early,2,0.3065685515019318,train
C1,20,31,31,early,2,0.3065685515019318,train
C1,21,32,32,early,2,0.3065685515019318,train
C1,22,33,33,early,2,0.3065685515019318,train
C1,23,34,34,early,2,0.3065685515019318,train
C1,24,35,35,early,2,0.3065685515019318,train
C1,25,36,36,early,2,0.3065685515019318,train
C1,26,37,37,early,2,0.3065685515019318,train
C1,27,38,38,early,2,0.3065685515019318,train
C1,28,39,39,early,2,0.3065685515019318,train
C1,29,40,40,early,2,0.3065685515019318,train
C1,30,41,41,early,2,0.3065685515019318,train
C1,31,42,42,early,1,0.30657399118611506,train
C1,32,43,43,early,1,0.3071984571013968,train
C1,33,44,44,early,1,0.3084141906933186,train
C1,34,45,45,early,1,0.3101936943077262,train
C1,35,46,46,early,1,0.3125097736542056,train
C1,70,81,81,early,2,0.36535982744397644,train
C1,71,82,82,early,2,0.36535982744397644,train
C1,72,83,83,early,2,0.36535982744397644,train
C1,73,84,84,early,2,0.36535982744397644,train
C1,74,85,85,early,2,0.36535982744397644,train
C1,75,86,86,early,2,0.36535982744397644,train
C1,76,87,87,early,2,0.36535982744397644,train
C1,77,88,88,early,2,0.36535982744397644,train
C1,78,89,89,early,2,0.36535982744397644,train
C1,79,90,90,early,2,0.36535982744397644,train
C1,80,91,91,early,2,0.36535982744397644,train
C1,81,92,92,early,2,0.36535982744397644,train
C1,82,93,93,early,2,0.36535982744397644,train
C1,83,94,94,early,2,0.36535982744397644,train
C1,84,95,95,early,2,0.36535982744397644,train
C1,85,96,96,early,2,0.36535982744397644,train
C1,86,97,97,early,2,0.36535982744397644,train
C1,87,98,98,early,2,0.36535982744397644,train
C1,88,99,99,early,2,0.36535982744397644,train
C1,89,100,100,early,2,0.36535982744397644,train
C1,90,101,101,early,2,0.36535982744397644,train
C1,91,102,102,early,2,0.36535982744397644,train
C1,92,103,103,early,2,0.36535982744397644,train
C1,93,104,104,early,2,0.36535982744397644,train
C1,94,105,105,early,2,0.36535982744397644,train
C1,95,106,106,early,2,0.36535982744397644,train
C1,96,107,107,early,2,0.36535982744397644,train
C1,97,108,108,early,2,0.36535982744397644,train
C1,98,109,109,early,2,0.36535982744397644,train
C1,99,110,110,early,2,0.36535982744397644,train
C1,100,111,111,early,2,0.36535982744397644,train
C1,101,112,112,early,2,0.36535982744397644,train
C1,102,113,113,early,2,0.36535982744397644,train
C1,103,114,114,early,2,0.36535982744397644,train
C1,104,115,115,early,2,0.36535982744397644,train
C1,105,116,116,early,2,0.36535982744397644,train
C1,106,117,117,middle,2,0.36537504078565886,train
C1,107,118,118,middle,1,0.3657507629788943,train
C1,108,119,119,middle,1,0.3664791357373907,train
C1,109,120,120,middle,1,0.36755221181109343,train
C1,110,121,121,middle,1,0.3689619779672225,train
C1,111,122,122,middle,1,0.37070037752666796,train
C1,112,123,123,middle,1,0.3727593324440388,train
C1,113,124,124,middle,1,0.37511555149607817,train
C1,114,125,125,middle,1,0.37741568254060914,train
C1,115,126,126,middle,1,0.3796595689344793,train
C1,116,127,127,middle,1,0.38184720466330263,train
C1,117,128,128,middle,1,0.3839787307258092,train
C1,118,129,129,middle,1,0.38605443135437517,train
C1,119,130,130,middle,1,0.38807473011854576,train
C1,120,131,131,middle,1,0.3900401859466456,train
C1,121,132,132,middle,1,0.3919514889601747,train
C1,122,133,133,middle,1,0.3938094562847998,train
C1,123,134,134,middle,1,0.39561502776773766,train
C1,124,135,135,middle,1,0.3973692615664245,train
C1,125,136,136,middle,1,0.39907332971378656,train
C1,126,137,137,middle,1,0.4007285136015975,train
C1,127,138,138,middle,1,0.4023361994053349,train
C1,128,139,139,middle,1,0.40389787349733225,train
C1,129,140,140,middle,1,0.4054151177780255,train
C1,130,141,141,middle,1,0.4068896049486924,train
C1,131,142,142,middle,1,0.40832309392460503,train
C1,132,143,143,middle,1,0.40971742509606957,train
C1,133,144,144,middle,1,0.41107451540224577,train
C1,134,145,145,middle,1,0.412396354013427,train
C1,135,146,146,middle,1,0.41368499701872263,train
C1,136,147,147,middle,1,0.41507331255252106,train
C1,137,148,148,middle,1,0.41675709504298936,train
C1,138,149,149,middle,1,0.4187488378317533,train
C1,139,150,150,middle,1,0.4210603787275062,train
C1,140,151,151,middle,1,0.42370288646779136,train
C1,141,152,152,middle,1,0.426686847964761,train
C1,142,153,153,middle,1,0.4300220574231143,train
C1,143,154,154,middle,4,0.43358685669252306,train
C1,144,155,155,middle,4,0.43719600749261334,train
C1,145,156,156,middle,4,0.4408469062028606,train
C1,146,157,157,middle,4,0.44453692767264336,train
C1,147,158,158,middle,4,0.44826342861457474,train
C1,148,159,159,middle,4,0.4520237516999001,train
C1,149,160,160,middle,4,0.455815229185851,train
C1,183,194,194,middle,4,0.5852035158639834,train
C1,184,195,195,middle,4,0.5885630689577716,train
C1,185,196,196,middle,4,0.5918768682563342,train
C1,186,197,197,middle,4,0.5951438508281696,train
C1,187,198,198,middle,4,0.5983630305012503,train
C1,188,199,199,middle,4,0.6015334985650915,train
C1,189,200,200,middle,4,0.6046544245898313,train
C1,190,201,201,middle,4,0.6077250565432409,train
C1,191,202,202,middle,4,0.6107447217268177,train
C1,192,203,203,middle,4,0.6137128264247487,train
C1,193,204,204,middle,4,0.6166288567229923,train
C1,194,205,205,middle,4,0.6194923782752548,train
C1,195,206,206,middle,4,0.6223030367710348,train
C1,196,207,207,middle,4,0.6250605575845918,train
C1,197,208,208,middle,4,0.6277647458919545,train
C1,198,209,209,middle,4,0.6304154864369003,train
C1,199,210,210,middle,4,0.633012743647965,train
C1,200,211,211,middle,4,0.635556560585342,train
C1,201,212,212,middle,4,0.6380470595259374,train
C1,202,213,213,middle,4,0.6404844407932582,train
C1,203,214,214,middle,4,0.6428689826403983,train
C1,204,215,215,middle,4,0.6452010406649842,train
C1,205,216,216,middle,4,0.64748104675607,train
C1,206,217,217,middle,4,0.6497095087431055,train
C1,207,218,218,middle,4,0.6518870099278887,train
C1,208,219,219,middle,4,0.6540142073293967,train
C1,209,220,220,middle,4,0.6560918316837835,train
C1,210,221,221,middle,4,0.6581206860402454,train
C1,211,222,222,middle,4,0.6601016448249287,train
C1,212,223,223,middle,4,0.6620356526708159,train
C1,213,224,224,middle,4,0.6639237235986464,train
C1,214,225,225,middle,4,0.6657669392617445,train
C1,215,226,226,middle,4,0.6675664482439528,train
C1,216,227,227,middle,4,0.669323464421471,train
C1,217,228,228,late,4,0.6710392657927426,train
C1,218,229,229,late,4,0.6727151928402959,train
C1,219,230,230,late,4,0.6743526474776406,train
C1,220,231,231,late,4,0.6759530910600745,train
C1,221,232,232,late,4,0.6775180433315812,train
C1,222,233,233,late,4,0.6790490804356356,train
C1,223,234,234,late,4,0.6805478335110681,train
C1,224,235,235,late,4,0.6820159868198822,train
C1,225,236,236,late,4,0.6834552763431168,train
C1,226,237,237,late,4,0.6848674877916536,train
C1,227,238,238,late,4,0.6862544548510455,train
C1,228,239,239,late,4,0.6876180574263471,train
C1,229,240,240,late,4,0.6889602198869407,train
C1,230,241,241,late,4,0.6902829088433233,train
C1,231,242,242,late,4,0.6915881317429678,train
C1,232,243,243,late,4,0.6928779344130844,train
C1,233,244,244,late,4,0.6941543995394726,train
C1,234,245,245,late,4,0.6957773433598424,train
C1,235,246,246,late,4,0.6979584125730586,train
C1,236,247,247,late,4,0.7007012486907094,train
C1,237,248,248,late,4,0.7040089156561428,train
C1,238,249,249,late,4,0.7078838958660797,train
C1,239,250,250,late,4,0.7123280874793507,train
C1,240,251,251,late,4,0.7173428017256361,train
C1,241,252,252,late,4,0.7225710619997311,train
C1,242,253,253,late,4,0.7278035041440307,train
C1,243,254,254,late,4,0.7330382089376536,train
C1,244,255,255,late,4,0.7382732731902786,train
C1,245,256,256,late,4,0.7435068116143274,train
C1,246,257,257,late,4,0.7487369589311712,train
C1,247,258,258,late,4,0.7539618725623903,train
C1,248,259,259,late,4,0.7591797346189703,train
C1,249,260,260,late,4,0.7643887540075051,train
C1,250,261,261,late,4,0.7695871692384717,train
C1,251,262,262,late,4,0.774773249479332,train
C1,281,292,292,late,4,0.9178464122952298,train
C1,282,293,293,late,4,0.9220480150676796,train
C1,283,294,294,late,4,0.9262089099272408,train
C1,284,295,295,late,4,0.9303292900597251,train
C1,285,296,296,late,4,0.9344094217830652,train
C1,286,297,297,late,4,0.9384496451323708,train
C1,287,298,298,late,4,0.942450373157863,train
C1,288,299,299,late,4,0.9464120923929169,train
C1,289,300,300,late,4,0.9503353625030295,train
C1,290,301,301,late,4,0.9542208161688075,train
C1,291,302,302,late,4,0.9580691585009103,train
C1,292,303,303,late,4,0.9618811670400499,train
C1,293,304,304,late,4,0.9656576908209002,train
C1,294,305,305,late,4,0.9693996503720966,train
C1,295,306,306,late,4,0.9731080368971565,train
C1,296,307,307,late,4,0.9767839112213766,train
C1,297,308,308,late,4,0.9804284035578102,train
C1,298,309,309,late,4,0.9840427123371532,train
C1,299,310,310,late,4,0.9876281035056758,train
C1,300,311,311,late,4,0.9911859094721192,train
C1,301,312,312,late,4,0.9947175279375836,train
C1,302,313,313,late,4,0.9964869913581387,train
C1,303,314,314,late,4,0.9982476955787759,train
C1,304,315,315,late,4,0.9999999999999919,train
C6,1,12,12,early,0,0.0543003305631503,train
C6,2,13,13,early,0,0.06073574092286961,train
C6,3,14,14,early,0,0.06752073714772493,train
C6,4,15,15,early,0,0.07469686804741528,train
C6,5,16,16,early,0,0.08106227456612462,train
C6,6,17,17,early,0,0.08742768107641992,train
C6,7,18,18,early,0,0.09358816870377357,train
C6,8,19,19,early,0,0.09954373743977155,train
C6,9,20,20,early,0,0.10529438728441383,train
C6,10,21,21,early,0,0.11084011823770042,train
C6,11,22,22,early,0,0.1161809303080454,train
C6,12,23,23,early,0,0.1213168234786207,train
C6,13,24,24,early,0,0.1262477977578404,train
C6,14,25,25,early,0,0.13117877203706002,train
C6,15,26,26,early,0,0.13610974631627965,train
C6,16,27,27,early,0,0.14104072059549935,train
C6,17,28,28,early,0,0.14597169487471898,train
C6,18,29,29,early,0,0.1509026691539386,train
C6,19,30,30,early,0,0.1554870761471252,train
C6,20,31,31,early,0,0.1597249158626929,train
C6,21,32,32,early,0,0.1636161882838135,train
C6,22,33,33,early,0,0.16716089342731516,train
C6,23,34,34,early,0,0.17035903127636987,train
C6,24,35,35,early,0,0.17321060184780543,train
C6,25,36,36,early,0,0.17571560513320805,train
C6,26,37,37,early,0,0.17822060841861068,train
C6,27,38,38,early,1,0.18072561170401338,train
C6,58,69,69,early,1,0.24790901815650443,train
C6,59,70,70,early,1,0.24909710120669995,train
C6,60,71,71,early,1,0.2506934927372599,train
C6,61,72,72,early,1,0.25268421307229905,train
C6,62,73,73,early,1,0.25505486376913605,train
C6,63,74,74,early,1,0.25779066253656135,train
C6,64,75,75,early,1,0.2608636681129916,train
C6,65,76,76,early,1,0.26383637740100463,train
C6,66,77,77,early,1,0.266706110107996,train
C6,67,78,78,early,1,0.26947043466039894,train
C6,68,79,79,early,1,0.2721271695499306,train
C6,69,80,80,early,1,0.27467438493225976,train
C6,70,81,81,early,1,0.2771104033001299,train
C6,71,82,82,early,1,0.2794337993150789,train
C6,72,83,83,early,1,0.2816433994708767,train
C6,73,84,84,early,1,0.28373828099970083,train
C6,74,85,85,early,1,0.2857177701051873,train
C6,75,86,86,early,1,0.28758144027962246,train
C6,76,87,87,early,1,0.28932910935902934,train
C6,77,88,88,early,1,0.29096083666239364,train
C6,78,89,89,early,1,0.292476919541907,train
C6,79,90,90,early,1,0.29387788959664873,train
C6,80,91,91,early,1,0.29516450821314444,train
C6,81,92,92,early,1,0.2963377620217843,train
C6,82,93,93,early,1,0.2973988580166796,train
C6,83,94,94,early,1,0.29834921808653586,train
C6,84,95,95,early,1,0.2991904732089655,train
C6,85,96,96,middle,1,0.2999244579813612,train
C6,86,97,97,middle,1,0.30055320388966333,train
C6,87,98,98,middle,1,0.3010789330819709,train
C6,88,99,99,middle,1,0.30150405155316723,train
C6,89,100,100,middle,1,0.30183114207712725,train
C6,90,101,101,middle,1,0.3020690494932344,train
C6,91,102,102,middle,1,0.3022325432192163,train
