sample_id,split,condition,run_id,true_stage,true_stage_id,pred_stage,q_true,q_hat,p_E,p_M,p_L,uncertainty,entropy,misclassified,h_00,h_01,h_02,h_03,h_04,h_05,h_06,h_07,h_08,h_09,h_10,h_11,h_12,h_13,h_14,h_15,h_16,h_17,h_18,h_19,h_20,h_21,h_22,h_23,h_24,h_25,h_26,h_27,h_28,h_29,h_30,h_31,h_32,h_33,h_34,h_35,h_36,h_37,h_38,h_39,h_40,h_41,h_42,h_43,h_44,h_45,h_46,h_47,h_48,h_49,h_50,h_51,h_52,h_53,h_54,h_55,h_56,h_57,h_58,h_59,h_60,h_61,h_62,h_63
final_train_00010,final_train,C1,22,early,0,early,0.2949215912584859,0.30830177664756775,0.9540761709213257,0.030157506465911865,0.01576624996960163,0.045923829078674316,0.19649519367038382,0,0.0,1.4055402278900146,2.4536259174346924,0.0,0.0,1.8610219955444336,0.827853262424469,2.1754729747772217,0.5720362067222595,0.0,0.0,0.0,0.0,0.16982778906822205,2.40077805519104,1.2168678045272827,0.12999102473258972,0.0,2.4732940196990967,0.07682619988918304,0.0,0.0,0.0,2.1389718055725098,0.23797765374183655,0.31414106488227844,0.0,0.0,0.0,0.18581372499465942,0.0,3.3186631202697754,0.05051092058420181,0.8565283417701721,0.0,0.0,0.0,0.0,0.0,0.26917901635169983,0.0,2.352686643600464,0.0,0.0,0.0,0.0,0.0,0.0,2.5461878776550293,0.0,0.506306529045105,0.0,0.0,0.0,0.0,0.0,1.6547744274139404,1.5673503875732422,0.0,0.7399525046348572,0.0,0.0,0.0,1.630103349685669
final_train_00011,final_train,C1,23,early,0,early,0.2985692998285967,0.30818650126457214,0.9540857076644897,0.03020484559237957,0.015709465369582176,0.045914292335510254,0.19643178374014747,0,0.0,1.3986945152282715,2.4511196613311768,0.0,0.0,1.8625893592834473,0.8360430002212524,2.1749072074890137,0.5754583477973938,0.0,0.0,0.0,0.0,0.17199045419692993,2.402198076248169,1.2248979806900024,0.13337770104408264,0.0,2.4728004932403564,0.07184458523988724,0.0,0.0,0.0,2.141139030456543,0.23457512259483337,0.31745636463165283,0.0,0.0,0.0,0.17905953526496887,0.0,3.3226633071899414,0.05072425305843353,0.854566752910614,0.0,0.0,0.0,0.0,0.0,0.2629700005054474,0.0,2.349374294281006,0.0,0.0,0.0,0.0,0.0,0.0,2.549132823944092,0.0,0.5269541144371033,0.0,0.0,0.0,0.0,0.0,1.6532464027404785,1.5665926933288574,0.0,0.7400705218315125,0.0,0.0,0.0,1.6236761808395386
final_train_00012,final_train,C1,24,early,0,early,0.30137312415690737,0.3086109161376953,0.953926682472229,0.03026919811964035,0.015804152935743332,0.046073317527770996,0.19698759381955389,0,0.0,1.3982493877410889,2.447053909301758,0.0,0.0,1.8593530654907227,0.834271252155304,2.1759700775146484,0.5706346035003662,0.0,0.0,0.0,0.0,0.1690003126859665,2.398042917251587,1.2219891548156738,0.13226377964019775,0.0,2.473684310913086,0.07257529348134995,0.0,0.0,0.0,2.136089324951172,0.23308274149894714,0.31641101837158203,0.0,0.0,0.0,0.17639073729515076,0.0,3.3183987140655518,0.04882538318634033,0.8513802289962769,0.0,0.0,0.0,0.0,0.0,0.2606542706489563,0.0,2.3440048694610596,0.0,0.0,0.0,0.0,0.0,0.0,2.5468177795410156,0.0,0.5179961919784546,0.0,0.0,0.0,0.0,0.0,1.6483851671218872,1.5698977708816528,0.0,0.7388831973075867,0.0,0.0,0.0,1.6215006113052368
final_train_00013,final_train,C1,25,early,0,early,0.30340556711240524,0.308933824300766,0.9535585641860962,0.030349481850862503,0.01609201356768608,0.04644143581390381,0.19831156603564593,0,0.0,1.3956217765808105,2.4397647380828857,0.0,0.0,1.85638427734375,0.8392938375473022,2.1681180000305176,0.5633686780929565,0.0,0.0,0.0,0.0,0.16536538302898407,2.392744302749634,1.2153815031051636,0.13783875107765198,0.0,2.4633657932281494,0.08501438051462173,0.0,0.0,0.0,2.131714344024658,0.2386976182460785,0.3176424503326416,0.0,0.0,0.0,0.1796151101589203,0.0,3.310178518295288,0.05679380148649216,0.8507190942764282,0.0,0.0,0.0,0.0,0.0,0.2691259980201721,0.0,2.339648485183716,0.0,0.0,0.0,0.0,0.0,0.0,2.538351535797119,0.0,0.5056741833686829,0.0,0.0,0.0,0.0,0.0,1.6436313390731812,1.5726099014282227,0.0,0.7339237332344055,0.0,0.0,0.0,1.6170307397842407
final_train_00014,final_train,C1,26,early,0,early,0.304808296554342,0.3086951971054077,0.9536929726600647,0.030279437080025673,0.016027508303523064,0.0463070273399353,0.1978520169776058,0,0.0,1.3929812908172607,2.4365992546081543,0.0,0.0,1.8609013557434082,0.8426192402839661,2.1681559085845947,0.5608081221580505,0.0,0.0,0.0,0.0,0.1646100878715515,2.3945016860961914,1.2165017127990723,0.1367868036031723,0.0,2.466268539428711,0.08318521827459335,0.0,0.0,0.0,2.135511636734009,0.24120524525642395,0.3173314332962036,0.0,0.0,0.0,0.17394065856933594,0.0,3.3126258850097656,0.057297758758068085,0.8513727784156799,0.0,0.0,0.0,0.0,0.0,0.26645392179489136,0.0,2.3411788940429688,0.0,0.0,0.0,0.0,0.0,0.0,2.54392671585083,0.0,0.5124451518058777,0.0,0.0,0.0,0.0,0.0,1.6454367637634277,1.5718120336532593,0.0,0.7357328534126282,0.0,0.0,0.0,1.6161000728607178
final_train_00015,final_train,C1,27,early,0,early,0.3057115883934917,0.30887413024902344,0.9535337090492249,0.030311938375234604,0.016154352575540543,0.046466290950775146,0.1984252970014281,0,0.0,1.3904014825820923,2.432168483734131,0.0,0.0,1.861960530281067,0.8445094227790833,2.1630489826202393,0.5560001730918884,0.0,0.0,0.0,0.0,0.16040076315402985,2.3905937671661377,1.212526559829712,0.13700927793979645,0.0,2.463444471359253,0.08728130906820297,0.0,0.0,0.0,2.129850387573242,0.24348953366279602,0.3167896270751953,0.0,0.0,0.0,0.17155912518501282,0.0,3.309624433517456,0.05855565518140793,0.8513026833534241,0.0,0.0,0.0,0.0,0.0,0.26875433325767517,0.0,2.337785243988037,0.0,0.0,0.0,0.0,0.0,0.0,2.5425972938537598,0.0,0.5102585554122925,0.0,0.0,0.0,0.0,0.0,1.6466306447982788,1.5720415115356445,0.0,0.7307281494140625,0.0,0.0,0.0,1.6130472421646118
final_train_00016,final_train,C1,28,early,0,early,0.30623489673016535,0.3089090585708618,0.9535565972328186,0.030304836109280586,0.01613857038319111,0.046443402767181396,0.19834440356315441,0,0.0,1.3887643814086914,2.430124044418335,0.0,0.0,1.862635850906372,0.8452340960502625,2.1637675762176514,0.5549984574317932,0.0,0.0,0.0,0.0,0.16103170812129974,2.391401529312134,1.2104274034500122,0.1342349350452423,0.0,2.464261293411255,0.08711972087621689,0.0,0.0,0.0,2.13193678855896,0.24431481957435608,0.3168320953845978,0.0,0.0,0.0,0.1689838469028473,0.0,3.309117555618286,0.05899239331483841,0.8519882559776306,0.0,0.0,0.0,0.0,0.0,0.26753634214401245,0.0,2.3383841514587402,0.0,0.0,0.0,0.0,0.0,0.0,2.5427727699279785,0.0,0.510681688785553,0.0,0.0,0.0,0.0,0.0,1.6451654434204102,1.5733940601348877,0.0,0.7323873043060303,0.0,0.0,0.0,1.6123173236846924
final_train_00017,final_train,C1,29,early,0,early,0.30648740395987917,0.30998989939689636,0.9530200362205505,0.03052707575261593,0.01645299606025219,0.04697996377944946,0.20020578002435752,0,0.0,1.3850630521774292,2.420287847518921,0.0,0.0,1.8577320575714111,0.8428816795349121,2.1554906368255615,0.5485082268714905,0.0,0.0,0.0,0.0,0.15773028135299683,2.3813531398773193,1.197658896446228,0.13408897817134857,0.0,2.458296298980713,0.09701656550168991,0.0,0.0,0.0,2.117767333984375,0.24405118823051453,0.3164612054824829,0.0,0.0,0.0,0.16893413662910461,0.0,3.297179937362671,0.058524079620838165,0.8562416434288025,0.0,0.0,0.0,0.0,0.0,0.2713639438152313,0.0,2.3304152488708496,0.0,0.0,0.0,0.0,0.0,0.0,2.5292158126831055,0.0,0.5013414621353149,0.0,0.0,0.0,0.0,0.0,1.6410584449768066,1.5756080150604248,0.0,0.7244428396224976,0.0,0.0,0.0,1.6090961694717407
final_train_00018,final_train,C1,30,early,0,early,0.3065685515019318,0.30956029891967773,0.9531861543655396,0.030468469485640526,0.016345378011465073,0.04681384563446045,0.199624280445942,0,0.0,1.3809142112731934,2.419053792953491,0.0,0.0,1.8628228902816772,0.8442552089691162,2.156555652618408,0.5460762977600098,0.0,0.0,0.0,0.0,0.15714487433433533,2.3835411071777344,1.202540397644043,0.1319878250360489,0.0,2.4615354537963867,0.09335217624902725,0.0,0.0,0.0,2.12251615524292,0.24624735116958618,0.3181360960006714,0.0,0.0,0.0,0.16582098603248596,0.0,3.300657033920288,0.059988364577293396,0.8570561408996582,0.0,0.0,0.0,0.0,0.0,0.2666379511356354,0.0,2.3305389881134033,0.0,0.0,0.0,0.0,0.0,0.0,2.5344104766845703,0.0,0.5113155841827393,0.0,0.0,0.0,0.0,0.0,1.6435613632202148,1.5728000402450562,0.0,0.7291287779808044,0.0,0.0,0.0,1.6075718402862549
final_train_00019,final_train,C1,31,early,0,early,0.3065685515019318,0.3097630441188812,0.9531994462013245,0.03045758605003357,0.016343027353286743,0.04680055379867554,0.19958141940218865,0,0.0,1.3791192770004272,2.41670298576355,0.0,0.0,1.863752841949463,0.8447827100753784,2.1546034812927246,0.5420610308647156,0.0,0.0,0.0,0.0,0.1586092859506607,2.38247013092041,1.2002055644989014,0.12674570083618164,0.0,2.4594857692718506,0.09519533067941666,0.0,0.0,0.0,2.121433973312378,0.2450200617313385,0.31858208775520325,0.0,0.0,0.0,0.16550886631011963,0.0,3.301377773284912,0.060235507786273956,0.8568534851074219,0.0,0.0,0.0,0.0,0.0,0.2638247609138489,0.0,2.329589366912842,0.0,0.0,0.0,0.0,0.0,0.0,2.535371780395508,0.0,0.5113928318023682,0.0,0.0,0.0,0.0,0.0,1.6435270309448242,1.574974775314331,0.0,0.7282474637031555,0.0,0.0,0.0,1.60458242893219
final_train_00020,final_train,C1,32,early,0,early,0.3065685515019318,0.30986687541007996,0.9532121419906616,0.030420776456594467,0.016367092728614807,0.04678785800933838,0.19955511954021468,0,0.0,1.3790278434753418,2.4141311645507812,0.0,0.0,1.8666740655899048,0.8461148142814636,2.153825521469116,0.5371560454368591,0.0,0.0,0.0,0.0,0.15516948699951172,2.3829431533813477,1.1999062299728394,0.1285005509853363,0.0,2.455658197402954,0.09447570890188217,0.0,0.0,0.0,2.122070550918579,0.2445301115512848,0.3170877993106842,0.0,0.0,0.0,0.16601064801216125,0.0,3.3029074668884277,0.06306063383817673,0.8565124869346619,0.0,0.0,0.0,0.0,0.0,0.2630016505718231,0.0,2.3291187286376953,0.0,0.0,0.0,0.0,0.0,0.0,2.5357284545898438,0.0,0.5111745595932007,0.0,0.0,0.0,0.0,0.0,1.6438215970993042,1.5741147994995117,0.0,0.7249595522880554,0.0,0.0,0.0,1.6026049852371216
final_train_00021,final_train,C1,33,early,0,early,0.3065685515019318,0.3093853294849396,0.9535846710205078,0.030575815588235855,0.0158394742757082,0.04641532897949219,0.19808099803477155,0,0.0,1.3789737224578857,2.4257333278656006,0.0,0.0,1.8720484972000122,0.8500419855117798,2.1682324409484863,0.5647343993186951,0.0,0.0,0.0,0.0,0.17983877658843994,2.394909620285034,1.2139978408813477,0.1176072433590889,0.0,2.4595320224761963,0.07375839352607727,0.0,0.0,0.0,2.136455535888672,0.22524607181549072,0.3111390769481659,0.0,0.0,0.0,0.1558971405029297,0.0,3.3109891414642334,0.05561400204896927,0.8485139012336731,0.0,0.0,0.0,0.0,0.0,0.2400418221950531,0.0,2.336935520172119,0.0,0.0,0.0,0.0,0.0,0.0,2.5485806465148926,0.0,0.5482025146484375,0.0,0.0,0.0,0.0,0.0,1.6365010738372803,1.5650116205215454,0.0,0.7291728258132935,0.0,0.0,0.0,1.5976054668426514
final_train_00022,final_train,C1,34,early,0,early,0.3065685515019318,0.3089742958545685,0.9539515376091003,0.030418092384934425,0.01563035137951374,0.04604846239089966,0.1968054072563593,0,0.0,1.3867816925048828,2.432159900665283,0.0,0.0,1.8692721128463745,0.8465995788574219,2.1707262992858887,0.5746442079544067,0.0,0.0,0.0,0.0,0.17625629901885986,2.3972902297973633,1.2226663827896118,0.11741257458925247,0.0,2.469820737838745,0.06711054593324661,0.0,0.0,0.0,2.1425259113311768,0.21695993840694427,0.3157040774822235,0.0,0.0,0.0,0.15732094645500183,0.0,3.323685884475708,0.054361648857593536,0.8418421149253845,0.0,0.0,0.0,0.0,0.0,0.23637981712818146,0.0,2.3421013355255127,0.0,0.0,0.0,0.0,0.0,0.0,2.5540060997009277,0.0,0.5523285865783691,0.0,0.0,0.0,0.0,0.0,1.6374965906143188,1.572641134262085,0.0,0.7358754277229309,0.0,0.0,0.0,1.6033227443695068
final_train_00023,final_train,C1,35,early,0,early,0.3065685515019318,0.3087579011917114,0.9541239142417908,0.0304525475949049,0.015423549339175224,0.04587608575820923,0.19613822628130143,0,0.0,1.386351466178894,2.434640407562256,0.0,0.0,1.8731087446212769,0.8421810269355774,2.1764144897460938,0.5852049589157104,0.0,0.0,0.0,0.0,0.17837516963481903,2.4012765884399414,1.2321828603744507,0.11905023455619812,0.0,2.4758479595184326,0.05852402001619339,0.0,0.0,0.0,2.149582624435425,0.20703913271427155,0.3166638910770416,0.0,0.0,0.0,0.15557962656021118,0.0,3.3326034545898438,0.052714377641677856,0.8375179171562195,0.0,0.0,0.0,0.0,0.0,0.2269805371761322,0.0,2.3442862033843994,0.0,0.0,0.0,0.0,0.0,0.0,2.55513334274292,0.0,0.5681313276290894,0.0,0.0,0.0,0.0,0.0,1.637594223022461,1.5676355361938477,0.0,0.7375444769859314,0.0,0.0,0.0,1.6036295890808105
final_train_00024,final_train,C1,36,early,0,early,0.3065685515019318,0.308780699968338,0.9542432427406311,0.030488859862089157,0.015267911367118359,0.045756757259368896,0.1956669853815792,0,0.0,1.385779857635498,2.441006898880005,0.0,0.0,1.8744544982910156,0.8363839387893677,2.1786625385284424,0.5914903283119202,0.0,0.0,0.0,0.0,0.1820841133594513,2.4036011695861816,1.2401533126831055,0.11857782304286957,0.0,2.4752631187438965,0.051958322525024414,0.0,0.0,0.0,2.152688980102539,0.20019634068012238,0.3160090148448944,0.0,0.0,0.0,0.15908250212669373,0.0,3.3395469188690186,0.05118190497159958,0.8336378931999207,0.0,0.0,0.0,0.0,0.0,0.21864503622055054,0.0,2.345762014389038,0.0,0.0,0.0,0.0,0.0,0.0,2.554037094116211,0.0,0.577576756477356,0.0,0.0,0.0,0.0,0.0,1.6396408081054688,1.5642114877700806,0.0,0.7388112545013428,0.0,0.0,0.0,1.603605031967163
final_train_00025,final_train,C1,37,early,0,early,0.3065685515019318,0.3090350031852722,0.9542450308799744,0.030584722757339478,0.01517019048333168,0.045754969120025635,0.1955992757833461,0,0.0,1.3827022314071655,2.448765754699707,0.0,0.0,1.8750813007354736,0.83053058385849,2.18083119392395,0.5985634326934814,0.0,0.0,0.0,0.0,0.18680201470851898,2.404087781906128,1.244590163230896,0.11866624653339386,0.0,2.474268674850464,0.047309085726737976,0.0,0.0,0.0,2.153663158416748,0.19102860987186432,0.3150322139263153,0.0,0.0,0.0,0.16170549392700195,0.0,3.3432273864746094,0.04610942304134369,0.8325918912887573,0.0,0.0,0.0,0.0,0.0,0.21258878707885742,0.0,2.344496965408325,0.0,0.0,0.0,0.0,0.0,0.0,2.549034595489502,0.0,0.5877985954284668,0.0,0.0,0.0,0.0,0.0,1.639003872871399,1.5618312358856201,0.0,0.734568178653717,0.0,0.0,0.0,1.6007009744644165
final_train_00026,final_train,C1,38,early,0,early,0.3065685515019318,0.30878984928131104,0.9544708132743835,0.030430862680077553,0.015098334290087223,0.045529186725616455,0.19484597937575973,0,0.0,1.3843555450439453,2.4554169178009033,0.0,0.0,1.8726340532302856,0.8257016539573669,2.184370756149292,0.6008151769638062,0.0,0.0,0.0,0.0,0.1849900484085083,2.4059112071990967,1.2457565069198608,0.11740423738956451,0.0,2.479365110397339,0.04578385502099991,0.0,0.0,0.0,2.157034158706665,0.19581130146980286,0.3175111711025238,0.0,0.0,0.0,0.16542652249336243,0.0,3.349358081817627,0.04518980532884598,0.833223283290863,0.0,0.0,0.0,0.0,0.0,0.21722471714019775,0.0,2.34780216217041,0.0,0.0,0.0,0.0,0.0,0.0,2.549701690673828,0.0,0.5793250799179077,0.0,0.0,0.0,0.0,0.0,1.6439199447631836,1.5670652389526367,0.0,0.741436779499054,0.0,0.0,0.0,1.6084387302398682
final_train_00027,final_train,C1,39,early,0,early,0.3065685515019318,0.3085843324661255,0.9545345306396484,0.030523642897605896,0.014941815286874771,0.04546546936035156,0.19454535527014297,0,0.0,1.3830078840255737,2.460838556289673,0.0,0.0,1.8739044666290283,0.8165299296379089,2.1881747245788574,0.6132906079292297,0.0,0.0,0.0,0.0,0.18395176529884338,2.402492046356201,1.2560200691223145,0.11639358103275299,0.0,2.4879677295684814,0.036866649985313416,0.0,0.0,0.0,2.157362222671509,0.1855228692293167,0.3199051320552826,0.0,0.0,0.0,0.16381260752677917,0.0,3.354341983795166,0.04208724945783615,0.8276259899139404,0.0,0.0,0.0,0.0,0.0,0.20720608532428741,0.0,2.3468968868255615,0.0,0.0,0.0,0.0,0.0,0.0,2.548542022705078,0.0,0.5901906490325928,0.0,0.0,0.0,0.0,0.0,1.6460962295532227,1.5633200407028198,0.0,0.7461360692977905,0.0,0.0,0.0,1.6123383045196533
