sample_id,split,condition,run_id,true_stage,true_stage_id,pred_stage,q_true,q_hat,p_E,p_M,p_L,uncertainty,entropy,misclassified,ch3_wp_energy_ratio_8__rel,ch2_iqr__rel,ch1_q25__rel,ch2_skew__rel,ch2_kurtosis__online_rank,ch2_q25__rel,ch2_kurtosis__rel,ch1_q25__online_rank,ch3_wp_energy_8__rel,ch2_band_power_q4__rel,ch3_band_ratio_q4_q1__rel,ch3_wp_energy_ratio_6__rel,ch3_band_power_q4__rel,ch5_wp_energy_8__rel,ch5_q25__rel,ch1_iqr__rel,ch1_wp_energy_8__rel,ch5_dom_power__rel,ch1_rms__rel,ch5_q75__rel,ch1_spec_centroid__online_rank,ch1_band_power_q4__rel,ch4_wp_energy_1__rel,ch3_skew__rel,ch1_dom_power__slope,ch2_dom_power__rel,ch3_wp_energy_ratio_5__rel,ch2_skew__online_rank,ch6_wp_energy_ratio_1__rel,ch1_var__rel,ch3_wp_energy_ratio_8__online_rank,ch4_band_power_q1__rel,ch2_rms__rel,ch4_wp_energy_7__rel,ch2_wp_energy_2__rel,ch6_wp_energy_ratio_4__rel,ch3_wp_energy_ratio_7__rel,ch2_wp_energy_ratio_8__rel,ch5_median__rel,ch5_wp_energy_7__rel,ch6_wp_energy_1__rel,ch2_band_ratio_q4_q1__rel,ch1_spec_centroid__rel,ch4_dom_power__rel,ch2_wp_energy_8__rel
final_train_00010,final_train,C1,22,early,0,early,0.2949215912584859,0.30830177664756775,0.9540761709213257,0.030157506465911865,0.01576624996960163,0.045923829078674316,0.19649519367038382,0,0.05268145352602005,-1.6823995113372803,0.045451853424310684,0.5762648582458496,0.13745719194412231,0.15071015059947968,0.07485440373420715,0.7405092716217041,-1.0132323503494263,-0.2729029059410095,0.15760032832622528,-0.3758787214756012,-0.7913777232170105,-0.6442248821258545,0.3512133061885834,-0.7943077683448792,-1.352091670036316,-0.8040993809700012,-2.2452914714813232,-1.3754512071609497,-0.5267978310585022,-0.7907552123069763,-0.6239461898803711,0.9506170153617859,-0.12330911308526993,-1.425642967224121,0.15720027685165405,0.32067540287971497,0.3014974892139435,-1.7385735511779785,0.5560771226882935,-0.7663692235946655,-1.8337174654006958,0.0806039571762085,-0.850845992565155,-0.8542959094047546,0.041271504014730453,-0.5702142119407654,-1.557035207748413,0.487320214509964,-1.2378846406936646,-0.07119093090295792,-1.3668080568313599,-0.6599968075752258,-0.8847408294677734
final_train_00011,final_train,C1,23,early,0,early,0.2985692998285967,0.30818650126457214,0.9540857076644897,0.03020484559237957,0.015709465369582176,0.045914292335510254,0.19643178374014747,0,0.017883243039250374,-1.672736406326294,0.0635642260313034,0.6111573576927185,0.18906255066394806,0.3940284848213196,0.13184615969657898,0.7811509966850281,-0.8655972480773926,-0.2442389726638794,0.06385061889886856,-0.3460524380207062,-0.7884743809700012,-0.5782984495162964,0.22720548510551453,-0.7997262477874756,-1.1558712720870972,-0.9034177660942078,-2.2018327713012695,-1.6192036867141724,-1.4849659204483032,-0.6967542767524719,-0.473969042301178,0.9449713230133057,-0.13849791884422302,-1.36057448387146,-0.10957752168178558,0.369412362575531,0.4547930061817169,-1.6886192560195923,0.3564780056476593,-0.5519455671310425,-1.722543716430664,0.0478404238820076,-0.9674774408340454,-1.0607101917266846,-0.09887918084859848,-0.5283156633377075,-1.8450157642364502,0.4557097554206848,-0.7918758392333984,-0.062065865844488144,-1.4909679889678955,-0.7536330819129944,-0.6803922653198242
final_train_00012,final_train,C1,24,early,0,early,0.30137312415690737,0.3086109161376953,0.953926682472229,0.03026919811964035,0.015804152935743332,0.046073317527770996,0.19698759381955389,0,-0.12653356790542603,-1.6661351919174194,0.08502901345491409,0.6367940306663513,0.43418797850608826,0.5718132853507996,0.1638961136341095,0.8184059262275696,-0.9429435729980469,0.02540651522576809,0.13066458702087402,-0.19968090951442719,-0.5456683039665222,-0.6437867879867554,0.6932107210159302,-0.7431124448776245,-1.2534066438674927,-0.9953691363334656,-2.1470813751220703,-1.0921251773834229,-1.8665313720703125,-0.34351083636283875,-0.5308546423912048,0.9413558840751648,-0.13623018562793732,-1.3020751476287842,0.010640506632626057,0.4140879213809967,0.45402511954307556,-1.5860716104507446,-0.08950132131576538,-0.6726685762405396,-1.6862967014312744,0.050273627042770386,-0.9625118970870972,-0.9130221605300903,0.1509985625743866,-0.49733713269233704,-0.8205733299255371,0.45121854543685913,-1.027366042137146,0.057158999145030975,-1.7378095388412476,-0.8363825082778931,-0.6012201309204102
final_train_00013,final_train,C1,25,early,0,early,0.30340556711240524,0.308933824300766,0.9535585641860962,0.030349481850862503,0.01609201356768608,0.04644143581390381,0.19831156603564593,0,-0.255839079618454,-1.5900086164474487,0.10612569004297256,0.6056739687919617,0.3748418092727661,0.6076011061668396,0.1490909606218338,0.8526804447174072,-0.9007537961006165,-0.15396390855312347,-0.010183626785874367,-0.2905674874782562,-0.5981278419494629,-0.6834866404533386,0.8517464995384216,-0.6417399048805237,-1.3679602146148682,-1.0634795427322388,-2.085413694381714,-0.9160473942756653,-2.21757173538208,-0.3303739130496979,-0.5263180732727051,0.9140306711196899,-0.13335774838924408,-1.2311077117919922,0.178918719291687,0.3565458059310913,0.5467255711555481,-1.4865667819976807,-0.49980229139328003,-0.6614511013031006,-1.5866109132766724,0.009729878045618534,-0.9711852073669434,-1.0994877815246582,-0.06025301292538643,-0.5605448484420776,-0.47454023361206055,0.4126335680484772,-0.8823665380477905,-0.0013561818050220609,-2.001002311706543,-0.9011595249176025,-0.7221669554710388
final_train_00014,final_train,C1,26,early,0,early,0.304808296554342,0.3086951971054077,0.9536929726600647,0.030279437080025673,0.016027508303523064,0.0463070273399353,0.1978520169776058,0,-0.3709523677825928,-1.4955366849899292,0.12556470930576324,0.6582173109054565,0.8678714036941528,0.6536339521408081,0.19283045828342438,0.884318470954895,-0.8559637069702148,0.00516439788043499,-0.07126858085393906,-0.2801183760166168,-0.4808720350265503,-0.5847777128219604,0.9320648908615112,-0.6532740592956543,-1.3234885931015015,-1.1166703701019287,-2.0357284545898438,-0.8297327756881714,-2.2359135150909424,-0.38894039392471313,-0.5700191855430603,0.900903046131134,-0.13691240549087524,-1.0859434604644775,0.5346074104309082,0.49312931299209595,0.5180579423904419,-1.4163652658462524,-0.7571508288383484,-0.5935595035552979,-1.4712092876434326,-0.026204103603959084,-0.8590245842933655,-1.1192584037780762,-0.011103454977273941,-0.4918014407157898,-0.3013993799686432,0.3788185715675354,-0.921967625617981,0.06299307942390442,-2.088921070098877,-0.9461506605148315,-0.46275338530540466
final_train_00015,final_train,C1,27,early,0,early,0.3057115883934917,0.30887413024902344,0.9535337090492249,0.030311938375234604,0.016154352575540543,0.046466290950775146,0.1984252970014281,0,-0.32180196046829224,-1.4606356620788574,0.13960528373718262,0.6699262261390686,0.884779155254364,0.6096175909042358,0.19543951749801636,0.913612961769104,-0.8964784145355225,-0.18153169751167297,-0.03508121520280838,-0.2984261214733124,-0.642808735370636,-0.6660520434379578,0.8524049520492554,-0.7932113409042358,-1.3140045404434204,-1.123598575592041,-2.0256872177124023,-0.9262058734893799,-2.252896547317505,-0.38470783829689026,-0.589827835559845,1.0113658905029297,-0.14648476243019104,-1.106863260269165,0.3389664888381958,0.6195955276489258,0.5282533168792725,-1.5268521308898926,-0.6447519063949585,-0.6688108444213867,-1.4414944648742676,-0.04546533152461052,-0.768488883972168,-1.0546696186065674,-0.030355608090758324,-0.5346237421035767,-0.4823971688747406,0.34902602434158325,-0.9704416394233704,-0.004278512205928564,-2.0592212677001953,-0.9549652338027954,-0.6004742980003357
final_train_00016,final_train,C1,28,early,0,early,0.30623489673016535,0.3089090585708618,0.9535565972328186,0.030304836109280586,0.01613857038319111,0.046443402767181396,0.19834440356315441,0,-0.3985467553138733,-1.4652247428894043,0.15038944780826569,0.6666678190231323,0.9004791975021362,0.626907229423523,0.21516652405261993,0.9408149719238281,-0.9608829617500305,-0.23935003578662872,-0.08153587579727173,-0.41640257835388184,-0.7301259636878967,-0.7023053169250488,0.9358652234077454,-0.7916365265846252,-1.1072232723236084,-1.1120460033416748,-1.9977076053619385,-0.8358517289161682,-2.2686665058135986,-0.5058602094650269,-0.6411219835281372,0.9614884257316589,-0.1390472799539566,-1.1218422651290894,0.2144320011138916,0.6489537358283997,0.4932876229286194,-1.5282305479049683,-0.765821635723114,-0.5688931345939636,-1.4422849416732788,-0.05447337031364441,-0.6600586175918579,-1.076575756072998,-0.056426938623189926,-0.5690531730651855,-0.30179786682128906,0.30597707629203796,-0.9382633566856384,-0.005326798185706139,-2.1585896015167236,-0.9440590739250183,-0.7284618020057678
final_train_00017,final_train,C1,29,early,0,early,0.30648740395987917,0.30998989939689636,0.9530200362205505,0.03052707575261593,0.01645299606025219,0.04697996377944946,0.20020578002435752,0,-0.3861196041107178,-1.4583561420440674,0.17120684683322906,0.6496480107307434,0.833239734172821,0.7220076322555542,0.1994887888431549,0.9661409854888916,-0.9035696983337402,-0.35640496015548706,-0.037475619465112686,-0.3474591374397278,-0.6412864923477173,-0.6403475403785706,0.7697209715843201,-0.8350908756256104,-1.261031985282898,-1.0343245267868042,-1.9607903957366943,-1.030564785003662,-2.4203848838806152,-0.4509691298007965,-0.6122982501983643,0.9728782773017883,-0.14081142842769623,-1.1556580066680908,0.2740280032157898,0.42117440700531006,0.5301345586776733,-1.5437872409820557,-0.769708514213562,-0.6308009028434753,-1.4289937019348145,-0.0586218386888504,-0.8300744891166687,-1.1602113246917725,-0.06090882793068886,-0.6167444586753845,-0.6741694211959839,0.33556506037712097,-0.7267144322395325,-0.03801519423723221,-2.2611324787139893,-0.8784223794937134,-0.8650333285331726
final_train_00018,final_train,C1,30,early,0,early,0.3065685515019318,0.30956029891967773,0.9531861543655396,0.030468469485640526,0.016345378011465073,0.04681384563446045,0.199624280445942,0,-0.43040433526039124,-1.4709702730178833,0.18630561232566833,0.664196789264679,1.166123867034912,0.8572975397109985,0.23556268215179443,0.9897785782814026,-0.8384734392166138,-0.1915622055530548,-0.054178815335035324,-0.2160090059041977,-0.5509669184684753,-0.5806085467338562,0.8575382828712463,-0.82164067029953,-1.164731740951538,-0.944926917552948,-1.9202651977539062,-0.8377782702445984,-2.429520606994629,-0.2865715026855469,-0.5446884036064148,0.911275327205658,-0.14038971066474915,-1.1042137145996094,0.24727076292037964,0.7017985582351685,0.4826688766479492,-1.500236988067627,-0.7733362913131714,-0.533397376537323,-1.3411325216293335,-0.05942392349243164,-0.7950836420059204,-0.9938129782676697,-0.0761612057685852,-0.5917897820472717,-0.4834184944629669,0.3384270668029785,-0.6783539652824402,0.026370635256171227,-2.2807772159576416,-0.7930959463119507,-0.7410181760787964
final_train_00019,final_train,C1,31,early,0,early,0.3065685515019318,0.3097630441188812,0.9531994462013245,0.03045758605003357,0.016343027353286743,0.04680055379867554,0.19958141940218865,0,-0.49967053532600403,-1.488368034362793,0.19526450335979462,0.6618093252182007,1.1712290048599243,0.9749208092689514,0.24326206743717194,1.01189124584198,-0.9778615832328796,-0.3989933729171753,-0.07687924057245255,-0.32311302423477173,-0.6718769073486328,-0.6470904350280762,0.9453868269920349,-0.8146681785583496,-1.4892895221710205,-0.8369355201721191,-1.8895790576934814,-0.7438995242118835,-2.4380669593811035,-0.4628535509109497,-0.5335052013397217,0.9490275382995605,-0.13712383806705475,-1.1264371871948242,0.020989421755075455,0.725663959980011,0.4513046443462372,-1.4797250032424927,-0.7767300009727478,-0.5588825941085815,-1.365471601486206,-0.05133410170674324,-0.9269438982009888,-0.9431723356246948,-0.04185015708208084,-0.664551854133606,-0.10129024088382721,0.3186372220516205,-0.6853491067886353,-0.03923884779214859,-2.5232396125793457,-0.6933902502059937,-0.9649983048439026
final_train_00020,final_train,C1,32,early,0,early,0.3065685515019318,0.30986687541007996,0.9532121419906616,0.030420776456594467,0.016367092728614807,0.04678785800933838,0.19955511954021468,0,-0.45693886280059814,-1.4504214525222778,0.20748183131217957,0.6853604912757874,1.1760149002075195,0.902687668800354,0.24823907017707825,1.0326217412948608,-0.9841983318328857,-0.4261725842952728,-0.025197695940732956,-0.39295703172683716,-0.6923817992210388,-0.5988527536392212,0.7699567675590515,-0.9267774820327759,-1.3205369710922241,-0.666721522808075,-1.885305404663086,-0.749927282333374,-2.321890354156494,-0.39302682876586914,-0.5525271892547607,0.9019140005111694,-0.14704982936382294,-1.1720478534698486,-0.02387034147977829,0.7480377554893494,0.39315611124038696,-1.6128935813903809,-0.681281566619873,-0.5699067711830139,-1.3775273561477661,-0.0728992372751236,-0.6035645604133606,-0.8515082001686096,0.003540727775543928,-0.614441990852356,-0.3020414412021637,0.30061912536621094,-0.6917598843574524,-0.037750810384750366,-2.346510171890259,-0.5347864031791687,-0.8626173734664917
final_train_00021,final_train,C1,33,early,0,early,0.3065685515019318,0.3093853294849396,0.9535846710205078,0.030575815588235855,0.0158394742757082,0.04641532897949219,0.19808099803477155,0,-1.111917495727539,-0.3662068545818329,0.07888089120388031,0.7544282674789429,1.2524455785751343,0.09090401977300644,0.3268870711326599,0.27312928438186646,-0.5424333810806274,0.3377087414264679,-0.3526025116443634,-1.4552732706069946,-0.20735299587249756,-0.7405640482902527,3.0419156551361084,-0.27266260981559753,-0.742885947227478,-1.306544303894043,-1.865582823753357,0.6563723087310791,-2.4536056518554688,-0.4277079403400421,-1.1173781156539917,1.175150752067566,-0.07311560213565826,0.3228188753128052,-0.6199997067451477,0.9932456612586975,1.5090773105621338,-0.23364268243312836,-0.7829003930091858,-1.3551567792892456,-0.15622693300247192,-1.0059734582901,-0.5029498934745789,-1.619914174079895,-1.1072945594787598,-0.863172173500061,3.474741220474243,-0.7515267133712769,0.8767662644386292,-0.05088392272591591,-2.504307270050049,-1.1296414136886597,-0.48558253049850464
final_train_00022,final_train,C1,34,early,0,early,0.3065685515019318,0.3089742958545685,0.9539515376091003,0.030418092384934425,0.01563035137951374,0.04604846239089966,0.1968054072563593,0,-0.8670561909675598,-1.0075020790100098,0.05656275898218155,0.7396529912948608,1.2545613050460815,-0.12914174795150757,0.3633198142051697,0.16315753757953644,-0.5809895396232605,-0.2480141967535019,-0.14395512640476227,-1.3044610023498535,-0.5297113656997681,-0.7317889332771301,0.6426267027854919,-0.8816279172897339,-1.4298124313354492,-0.8927503824234009,-2.0406925678253174,-2.337651252746582,-2.4606895446777344,-0.8623266220092773,-1.6294317245483398,1.0999717712402344,-0.17344489693641663,-0.7798675894737244,-1.0374116897583008,0.8613691329956055,0.9158400297164917,-1.0633273124694824,-0.6928851008415222,-1.9187177419662476,-1.0218710899353027,-0.9404276609420776,-0.8058143854141235,-0.732757031917572,-0.9775150418281555,-0.6929435133934021,-1.8978688716888428,-0.6868656873703003,-0.7115903496742249,-0.07967967540025711,-2.793086290359497,-0.7447304129600525,-0.7642527222633362
final_train_00023,final_train,C1,35,early,0,early,0.3065685515019318,0.3087579011917114,0.9541239142417908,0.0304525475949049,0.015423549339175224,0.04587608575820923,0.19613822628130143,0,-0.9400064945220947,-1.0350370407104492,0.05183316394686699,0.6878206133842468,1.1887319087982178,-0.027268676087260246,0.34056350588798523,0.059469882398843765,-0.9451809525489807,-0.5584797859191895,-0.20316338539123535,-1.3937880992889404,-0.8741281628608704,-0.6834431290626526,0.4018736183643341,-0.925610363483429,-1.513725996017456,-0.3653903603553772,-2.0601930618286133,-2.1090376377105713,-2.4673686027526855,-0.9254425168037415,-1.6538559198379517,1.0379892587661743,-0.1417044848203659,-1.0702869892120361,-1.3107420206069946,0.6665686964988708,0.7908947467803955,-1.1818561553955078,-0.6981895565986633,-2.067281723022461,-1.1261264085769653,-0.9061601161956787,-0.8269755840301514,-0.4606867730617523,-1.0021235942840576,-0.8380518555641174,-2.04496431350708,-0.6418609023094177,-0.35800108313560486,-0.1802612841129303,-2.9912772178649902,-0.2513328492641449,-1.2411141395568848
