case,run,VB,time,DOC,feed,material,smcAC_mean,smcAC_std,smcAC_rms,smcAC_max,smcAC_min,smcAC_peak_to_peak,smcAC_skewness,smcAC_kurtosis,smcAC_crest_factor,smcAC_clearance_factor,smcAC_shape_factor,smcAC_impulse_factor,smcAC_energy,smcAC_spectral_centroid,smcAC_spectral_std,smcAC_spectral_entropy,smcAC_dominant_frequency_index,smcAC_frequency_energy,smcDC_mean,smcDC_std,smcDC_rms,smcDC_max,smcDC_min,smcDC_peak_to_peak,smcDC_skewness,smcDC_kurtosis,smcDC_crest_factor,smcDC_clearance_factor,smcDC_shape_factor,smcDC_impulse_factor,smcDC_energy,smcDC_spectral_centroid,smcDC_spectral_std,smcDC_spectral_entropy,smcDC_dominant_frequency_index,smcDC_frequency_energy,vib_table_mean,vib_table_std,vib_table_rms,vib_table_max,vib_table_min,vib_table_peak_to_peak,vib_table_skewness,vib_table_kurtosis,vib_table_crest_factor,vib_table_clearance_factor,vib_table_shape_factor,vib_table_impulse_factor,vib_table_energy,vib_table_spectral_centroid,vib_table_spectral_std,vib_table_spectral_entropy,vib_table_dominant_frequency_index,vib_table_frequency_energy,vib_spindle_mean,vib_spindle_std,vib_spindle_rms,vib_spindle_max,vib_spindle_min,vib_spindle_peak_to_peak,vib_spindle_skewness,vib_spindle_kurtosis,vib_spindle_crest_factor,vib_spindle_clearance_factor,vib_spindle_shape_factor,vib_spindle_impulse_factor,vib_spindle_energy,vib_spindle_spectral_centroid,vib_spindle_spectral_std,vib_spindle_spectral_entropy,vib_spindle_dominant_frequency_index,vib_spindle_frequency_energy,AE_table_mean,AE_table_std,AE_table_rms,AE_table_max,AE_table_min,AE_table_peak_to_peak,AE_table_skewness,AE_table_kurtosis,AE_table_crest_factor,AE_table_clearance_factor,AE_table_shape_factor,AE_table_impulse_factor,AE_table_energy,AE_table_spectral_centroid,AE_table_spectral_std,AE_table_spectral_entropy,AE_table_dominant_frequency_index,AE_table_frequency_energy,AE_spindle_mean,AE_spindle_std,AE_spindle_rms,AE_spindle_max,AE_spindle_min,AE_spindle_peak_to_peak,AE_spindle_skewness,AE_spindle_kurtosis,AE_spindle_crest_factor,AE_spindle_clearance_factor,AE_spindle_shape_factor,AE_spindle_impulse_factor,AE_spindle_energy,AE_spindle_spectral_centroid,AE_spindle_spectral_std,AE_spindle_spectral_entropy,AE_spindle_dominant_frequency_index,AE_spindle_frequency_energy,VB_smooth,q_true,nu_norm,stage_label,stage_id
3,1,0.0,0.0,0.75,0.25,1.0,-0.1841259765625,0.8639869776060685,0.8833888570261476,1.6455078125,-2.10205078125,3.74755859375,-0.0208338327655218,1.803417818085524,2.379530559536367,3.1016032147675365,1.159287609559918,2.7585602942428116,7023.38285446167,423.1242360901573,330.5253526704157,0.2406983489713426,435.0,32978281.591379642,3.3854106987847223,0.517663859676958,3.4247600603636026,3.8720703125,1.2890625,2.5830078125,-2.4413747315960372,8.923990283044116,1.1306106834496827,1.152479993768223,1.0116232165249535,1.1437520162291779,105560.83323955536,0.187788137726691,10.781485987902087,0.010976049928498209,0.0,939194476.927304,1.1785240342881944,0.5985827247657463,1.3218245639202302,2.71728515625,0.087890625,2.62939453125,-0.010183678540381554,1.6741326385554856,2.0557078680616256,2.498495400651259,1.121593217840029,2.3056680026800485,15724.981600046158,64.75607512566806,251.77600969058219,0.06188138625503394,0.0,127013632.96819331,0.283421630859375,0.0125307065653538,0.28369850095834986,0.3564453125,0.2490234375,0.107421875,0.6603535528578954,3.7796075824070035,1.2564229676739596,1.258257524608381,1.0009768841465432,1.2576503473568659,724.3635550141335,1.1573909363508994,53.2760868940777,0.0015928975003866393,0.0,6512913.56766969,0.13543592664930557,0.020775706113759815,0.1370201452045698,0.2423095703125,0.0836181640625,0.15869140625,0.8589820047097508,3.9527095936433074,1.7684229567044003,1.799236659001929,1.0116971810467592,1.7891085202092742,168.97068172693253,9.832389995680618,136.11738313899144,0.012911812472311403,0.0,1503255.1219858231,0.18696512858072917,0.04680967554554328,0.19273584261856336,0.4473876953125,0.0946044921875,0.352783203125,0.9791992414680175,4.109224741513355,2.3212480316678192,2.428365575754246,1.030865189036102,2.3928937909773413,334.3239452689886,20.899928635315337,171.22338022428255,0.026094063219181663,0.0,2920174.1458464414,0.065,0.0,0.0,early,0
3,2,0.13,3.0,0.75,0.25,1.0,-0.17283040364583332,0.8559848918440002,0.873258543324694,1.74072265625,-2.216796875,3.95751953125,-0.0259791559937517,1.939803216739665,2.5385344259646305,3.3975956833333374,1.1771129599891081,2.9881417721848993,6863.224351406097,427.1879437747541,332.4723020383407,0.25762346340016073,436.0,32094258.864176262,3.288376736111111,0.8045656167935906,3.385372563001481,3.984375,1.30859375,2.67578125,-1.6356662253044438,4.200648156585707,1.1769384095398543,1.236242285005246,1.029496567660325,1.21165405296924,103146.72651290894,0.22326666372881035,11.337077957606766,0.021643098237030204,0.0,902103842.9176806,0.8593155924479167,0.49878305826958164,0.9935833264708456,1.94580078125,0.09033203125,1.85546875,0.06550634870443137,1.7929412513640244,1.9583669828271184,2.5316522482565915,1.1562496191175662,2.2643610779885517,8884.870439767838,68.08089587984843,287.31644262522815,0.08847634644256964,0.0,69888060.12514234,0.290269775390625,0.014258048875727633,0.2906197420394329,0.3759765625,0.252685546875,0.123291015625,0.8502887896317368,4.229895662322774,1.2937062013071765,1.2960336010369575,1.0012056599669592,1.2952659710875565,760.1385101675987,1.20086794131625,53.53978259372399,0.001881102959914033,0.0,6833013.328589499,0.13725138346354165,0.023748027370329942,0.1392907429323216,0.2557373046875,0.0836181640625,0.172119140625,0.7978836012680937,3.680483154353932,1.835996415138092,1.8767283040573135,1.0148585713039957,1.8632766987996787,174.6171995997429,10.680680192052254,140.44181051173513,0.016032228324455857,0.0,1548714.302755892,0.16852450900607638,0.031633816810242105,0.17146780602119768,0.2880859375,0.0921630859375,0.1959228515625,0.42116043110195545,2.632241497382157,1.6801167763393747,1.724420208350828,1.0174650976968442,1.7094601799902185,264.6108765155077,12.599891974177666,155.0228207274206,0.01800318512035819,0.0,2340969.692728295,0.08666666666666667,0.050387596899107615,0.31609195402017604,early,0
3,3,0.13,9.0,0.75,0.25,1.0,-0.1774875217013889,0.9239479336692294,0.9408409028583631,1.98486328125,-2.3779296875,4.36279296875,-0.018101542720649632,1.9786407808871749,2.5274514323017834,3.409118671650559,1.1819820402439516,2.9874022005727348,7966.634440422058,431.35051357657835,328.46867543473917,0.2574375102560743,437.0,37125679.150509834,3.5270301649305558,0.9517259892386221,3.653180004177497,4.3603515625,1.2841796875,3.076171875,-1.5030763895118948,3.768498233528698,1.1935769815647306,1.2673824311880113,1.0357665892682801,1.236267159224768,120111.51728630066,0.24225248402271157,11.688438796687384,0.02502869137974747,0.0,1044319470.484066,0.7512087673611111,0.3849717255809871,0.8441077192260492,1.5625,0.09033203125,1.47216796875,-0.23966636916959705,1.7447434715669539,1.8510670669269365,2.2771660678140737,1.123665957986826,2.0799810490587842,6412.660574913025,51.0838428291059,261.41818499523976,0.07855161097570898,0.0,51711715.026772015,0.2855999077690972,0.012616314231000441,0.2858784334336751,0.35888671875,0.24658203125,0.1123046875,0.7901667804402179,4.323294037736817,1.2553822771384668,1.2572106410229864,1.0009752302294233,1.25660656388901,735.5383083224297,1.5442420594020327,65.69815051424847,0.0016775399730023996,0.0,6613398.33945781,0.14192179361979165,0.02385685004351742,0.14391297647626364,0.24658203125,0.0848388671875,0.1617431640625,0.39648771790235743,2.827056555325534,1.7134106825242177,1.7496578069681803,1.0140301415636863,1.737450076968838,186.39850318431854,9.501424761106016,137.0939589668221,0.015434120179914586,0.0,1654535.9827950594,0.1753927273220486,0.03207373952296735,0.17830124386681562,0.3070068359375,0.0994873046875,0.20751953125,0.1712511463366521,2.31748333122494,1.7218434895782377,1.7652435806409108,1.0165828799640588,1.7503966134926268,286.1220020800829,10.619072709145575,142.24383666982504,0.016932969488212633,0.0,2533434.859827534,0.14333333333333334,0.18217054263523524,0.4540229885017073,early,0
3,5,0.17,21.0,0.75,0.25,1.0,-0.15924913194444446,1.0022419402550424,1.0148148564301034,1.9921875,-2.42431640625,4.41650390625,-0.015515706800405246,1.8619924717015621,2.3889248278999635,3.1674049882046016,1.1683948875457943,2.7912075556522846,9268.642735481262,439.22962877757493,294.8658452309025,0.23100368342745212,437.0,42735984.09514427,3.878587239583333,0.9076762467699586,3.983379864387661,4.6044921875,1.3720703125,3.232421875,-1.8614115154185693,5.170192277697368,1.1559259584214077,1.209909195637381,1.0270182461628885,1.187157050512408,142805.83629608154,0.2174428135426378,11.492606143749308,0.02065197367553172,0.0,1251885542.4638746,0.7984168836805555,0.35023965600395557,0.8718585531976726,1.6796875,0.146484375,1.533203125,0.07987956747823102,2.2935819894677607,1.9265596395625948,2.2274722267290525,1.0919841138347082,2.1037725207598874,6841.23603105545,47.024518900651145,239.9820647444436,0.06486365698734854,0.0,56603079.165983185,0.3224526638454861,0.01581627911592018,0.32284032447345046,0.377197265625,0.260009765625,0.1171875,-0.41432125975605644,3.2437051439497946,1.1683709779409894,1.170488457999341,1.0012022249167987,1.169775622646358,938.0328759551048,0.6585180397596675,39.54402280515478,0.001693037477066686,0.0,8432164.620639386,0.15619486490885418,0.027521737572557745,0.15860101469696825,0.2972412109375,0.0885009765625,0.208740234375,0.6147556666517594,3.8081428758795655,1.8741444467020032,1.9175345648555342,1.0154047944438043,1.9030152566734435,226.38853676617146,12.464398802338293,153.85232632495814,0.01744677476887102,0.0,2006820.3104916958,0.1949051242404514,0.03710475561671588,0.19840557034660594,0.3326416015625,0.0994873046875,0.233154296875,0.2690001895796,2.7631551790447326,1.6765739035437006,1.7223266956996865,1.0179597438434618,1.7066847413945803,354.282933101058,13.50976301579287,155.1583108259155,0.01914531244503121,0.0,3132787.981908396,0.16333333333333333,0.2286821705421038,0.4655172413751683,early,0
3,6,0.19,27.0,0.75,0.25,1.0,-0.1629098849826389,1.0845324154382374,1.0966996812078291,2.0263671875,-2.529296875,4.5556640625,-0.014536397783930217,1.8025128479112429,2.3062803047522555,3.0120479581805912,1.1584082362734567,2.671614100182707,10824.751716852188,444.726555937697,306.59365157167554,0.2317300829779934,438.0,49786238.81414533,4.225169813368056,0.8184608693691918,4.30371213564351,4.8974609375,1.328125,3.5693359375,-2.357408595235609,7.908826556294309,1.137962015846251,1.1745653516212735,1.018589151618459,1.1591157642951335,166697.443318367,0.2216181054173462,11.71885915041395,0.01607844061888829,0.0,1473146924.3503807,0.9952956814236111,0.3558939218464472,1.0570118150085814,1.85791015625,0.13671875,1.72119140625,-0.2396651285307916,2.4573964542852176,1.7577004626321595,1.9416299869113356,1.062007838209077,1.8666916685408403,10055.46579360962,45.185083109224806,277.3516422919563,0.051265506904266345,0.0,85369442.56937505,0.3200185818142361,0.015627102363692674,0.320399904860598,0.391845703125,0.269775390625,0.1220703125,0.03958775713442308,3.1534183816612016,1.2229894490582456,1.2251779809092436,1.001191565324735,1.2244467208820817,923.9048913121223,0.9791912459523548,50.38646254253155,0.0018163729125948065,0.0,8305254.050679505,0.15589029947916666,0.02360904589359887,0.15766791848600759,0.28076171875,0.0848388671875,0.1959228515625,0.3195207059560619,3.2810937317012865,1.7807155789472529,1.811368419147353,1.011403012321925,1.8010211006472552,223.73255267739296,10.263354657299606,144.5265578734707,0.01396777605843686,0.0,1991018.873995543,0.22177666558159723,0.046583671189471945,0.22661625673808233,0.487060546875,0.1019287109375,0.3851318359375,0.34602050863792666,3.016015889762617,2.149274521976522,2.2206383807443615,1.0218219132421877,2.1961758041384294,462.19435036182404,17.993318356125535,175.55532461241998,0.02315158012514724,0.0,4071862.776074558,0.18666666666666668,0.2829457364334505,0.21264367815902735,middle,1
3,7,0.2,33.0,0.75,0.25,1.0,-0.16742485894097223,1.052524535303474,1.065757468098253,2.0654296875,-2.41455078125,4.47998046875,-0.009277592162802517,1.8528536735339156,2.2655724717146764,3.015272074064731,1.1704729490752648,2.6517912923141025,10222.550827264786,443.3969687418015,309.5908953976174,0.23478752068413555,439.0,47136738.71262669,4.040774197048611,1.0469612339078203,4.174204587324349,4.892578125,1.337890625,3.5546875,-1.7670393510934546,4.6903546496741555,1.1720983058319512,1.2401080357286798,1.033020996415034,1.2108021597871856,156815.8554315567,0.22532710971303177,11.345498321410922,0.02403433111357675,0.0,1366949523.3945134,0.6992073567708333,0.30255803858475205,0.7618610729488071,1.6064453125,0.17333984375,1.43310546875,0.40060848815407046,2.7466259096363586,2.108580382352513,2.419282759995469,1.089606774828914,2.2975234698856557,5223.890650272369,56.69196361178075,289.55569527375917,0.06533464998843658,0.0,43307590.637087815,0.30771348741319443,0.01627645867837817,0.3081436571521457,0.38330078125,0.24169921875,0.1416015625,0.031071705472478627,3.2454660963706123,1.2439028756626382,1.2465152821466914,1.001397955421344,1.2456417964353383,854.5726209878922,0.9027144749823461,44.77312378855474,0.00202593544115959,0.0,7680424.205735324,0.16277560763888888,0.028262719064539723,0.16521101576810973,0.2996826171875,0.0897216796875,0.2099609375,0.3575130279155099,3.2471799524073743,1.8139384700976642,1.8549919684770169,1.0149617511095934,1.841078166026526,245.6521175801754,11.202646424130588,150.4482238757759,0.016982373797461325,0.0,2178518.7474884083,0.20615098741319443,0.035531101264353604,0.20919055611688783,0.347900390625,0.106201171875,0.24169921875,-0.049708029941693425,2.932586951075962,1.6630788553807525,1.7006256548519307,1.0147443810035524,1.6875999236715054,393.84619891643524,10.448847480648395,148.85640440165736,0.016458980548376467,0.0,3493486.2570464616,0.20666666666666667,0.329457364340319,0.16666666666518365,middle,1
3,8,0.23,39.0,0.75,0.25,1.0,-0.16893500434027778,1.2147093771936435,1.2264003859807036,2.4169921875,-2.80517578125,5.22216796875,-0.007558916419401057,1.865064264933986,2.287324607293339,3.0382632238081313,1.1682128401730014,2.672081975885926,13536.52116060257,448.08216286325296,302.1258152728073,0.24376547662671294,441.0,62070180.1095724,4.678594835069444,1.1314834416056214,4.813471139351122,5.48828125,1.3232421875,4.1650390625,-2.0137909985803653,5.882867017229316,1.1401919926622237,1.1985698730435366,1.028828378826406,1.1730618793617689,208525.53968429565,0.24270508855487288,12.45704808402335,0.02216810369883361,0.0,1824879540.9111977,0.6264409722222222,0.19079989753176085,0.6548533366921584,1.2646484375,0.16845703125,1.09619140625,-0.46779796663397655,2.982540930356182,1.9311933934492123,2.0765956640302745,1.0453552141841898,2.018783083443276,3859.496033191681,29.697113289630305,231.47190284052465,0.03924237426713758,0.0,33261081.647539146,0.28142510308159724,0.014846028678522178,0.28181641757003995,1.0107421875,0.24169921875,0.76904296875,15.95560880402049,694.6863189840146,3.5865269887806073,3.5935419459843883,1.001390474705904,3.591513963853292,714.7844389081001,1.6015023483310142,62.33105376621189,0.0023561910348938926,0.0,6424133.687396347,0.1626056586371528,0.025829839717650842,0.16464440725594595,0.269775390625,0.0848388671875,0.1849365234375,-0.09888012432735438,2.9117494375295148,1.638533583494187,1.6699351699211857,1.0125379930493685,1.659077506185271,243.97002756595612,9.20362062102013,142.66345648916445,0.014610475959023036,0.0,2168710.152931513,0.21421298556857638,0.03704599407392707,0.21739275255428492,0.350341796875,0.1031494140625,0.2471923828125,-0.1789108471028534,2.9793019836179844,1.611561529798032,1.648360529079116,1.0148439506421787,1.6354834696107112,425.336479768157,9.794716502389656,144.53562682386655,0.015975049878575138,0.0,3772445.88940777,0.22,0.3604651162782314,0.1436781609182615,middle,1
3,9,0.23,45.0,0.75,0.25,1.0,-0.16246012369791665,1.1918970652353509,1.2029180794670038,2.81005859375,-3.18359375,5.99365234375,-0.0011469863215781279,2.140663841404826,2.6465590669382566,3.776642869176131,1.2161107566766867,3.2185089494865045,13023.107153177261,450.04914875380064,301.4574299923761,0.26674556136884725,442.0,59672914.06720281,4.383597547743055,1.7692111809244013,4.7271593651247725,5.966796875,1.3720703125,4.5947265625,-0.8974459419521195,2.0475972473454,1.2622373002737226,1.4409760665496667,1.0783743976582716,1.3611643883847666,201114.3209695816,0.3162766489519531,13.251175921497673,0.04241143833599937,0.0,1683259508.7930918,0.6637386067708333,0.30980644924071365,0.7324813814079002,1.25,0.15380859375,1.09619140625,-0.5369885475973784,1.8953214145712234,1.7065280179486233,2.0319530142917497,1.103569046511254,1.8832714976148734,4828.760766983032,32.5665899188117,252.5232703401197,0.06621023292119196,0.0,39571655.48670292,0.27443996853298613,0.02504219014004775,0.2755801292099935,1.397705078125,0.228271484375,1.16943359375,26.830371900829878,970.8365388066129,5.071864514058885,5.098861333401581,1.0041544993686522,5.092935571998912,683.4996685385704,5.125784987389035,107.15603357828232,0.006828566233570805,0.0,6126099.078126254,0.16417683919270834,0.032653479367316655,0.16739260509980775,0.2679443359375,0.09033203125,0.1776123046875,-0.2463408983666538,2.3170089441690385,1.600693983919646,1.6492273342077535,1.0195872080489088,1.6320471100150664,252.18255817890167,8.36007346232501,146.14338674961772,0.018808640545086932,0.0,2226460.5298586185,0.2185155571831597,0.050153477015367445,0.2241972791712641,0.3594970703125,0.106201171875,0.2532958984375,-0.5574621253648082,2.2709884774782214,1.6034854287249267,1.669512045880801,1.0260014529872397,1.6451783797229798,452.37977989017963,8.175339826182881,141.37513113536784,0.022364002657955656,0.0,3969545.9439937025,0.24,0.40697674418509994,0.12068965517133975,middle,1
3,10,0.26,51.0,0.75,0.25,1.0,-0.16125542534722223,1.4240727649325449,1.433173594519009,2.9931640625,-3.359375,6.3525390625,-0.005195879161265329,1.8604090476453052,2.344011229934155,3.128049854695159,1.1699169026091165,2.742298357807466,18485.87896823883,457.6362537794568,298.872012578631,0.2661689511292758,445.0,84239618.69837046,5.438609483506944,1.4663842795733077,5.632828416477055,6.5625,1.34765625,5.21484375,-1.8563125823856743,5.244909467966506,1.1650452516540928,1.2404895670825458,1.0357111378483894,1.2066503432357378,285558.8037252426,0.25844059488095694,12.778291128887675,0.02617987135583186,0.0,2482942780.6423435,0.5594273546006945,0.15423091318957696,0.5802983195381681,0.9375,0.13916015625,0.79833984375,-0.9933545293902112,3.9182771503235827,1.6155483626843796,1.7183963850383255,1.0373077304225382,1.675820805486869,3030.7152569293976,21.03460890377033,206.95461581327723,0.03347969538937232,0.0,26313056.960612535,0.2911749945746528,0.036458945489971736,0.29344868745964736,2.000732421875,0.23193359375,1.768798828125,28.928873643554724,1128.389507932017,6.817997514960111,6.884530941042855,1.0078086818111156,6.871237088166827,775.0091895461082,9.251550386620153,146.53391751191592,0.012048447722471059,0.0,6921247.896482049,0.1899123806423611,0.03723358250789822,0.19352791009986522,0.367431640625,0.0164794921875,0.3509521484375,-0.33989808075795297,3.9469216094524477,1.8985976773763407,1.9555811211808125,1.0190378818076835,1.9347429555685713,337.0774678885937,11.294841889508653,158.93568928670396,0.021222200538971576,0.0,2977551.479656249,0.2584804958767361,0.04920661872731222,0.26312251533317793,0.44189453125,0.1043701171875,0.3375244140625,-0.6095319326869258,4.101192649872855,1.679425003553091,1.7270492942796227,1.01795887708927,1.7095855907790452,623.1011226773262,8.448295456416767,136.43112432117144,0.019152197910468998,0.0,5509848.006833344,0.25666666666666665,0.4457364341074904,0.25862068965287144,middle,1
3,11,0.28,57.0,0.75,0.25,1.0,-0.16254421657986112,1.4717005191126298,1.4806495332454421,2.98828125,-3.388671875,6.376953125,-0.0035849442910986665,1.8844879659737208,2.288638735170548,3.0799932616980303,1.1751553623269062,2.6895060820665546,19730.90736269951,459.23701704538416,297.8002766917159,0.27919098944795934,446.0,89859604.56054808,5.589153645833333,1.6099623343337872,5.816409304261998,6.9091796875,1.3671875,5.5419921875,-1.7168535205529682,4.6778122862709255,1.1878771465474554,1.2759675361132328,1.040660120087599,1.2361763739756015,304475.55475234985,0.27564277609546745,13.093993060923372,0.02878849767513416,0.0,2635304858.0671306,0.7331949869791666,0.22887246219231064,0.7680869045110397,1.15966796875,0.09521484375,1.064453125,-1.573166661681732,5.091606523489532,1.5098134884707208,1.6478587522212904,1.0475888653775218,1.5816637993207798,5309.617435932159,18.758503887679865,204.41793202604353,0.04024338745480815,0.0,45665061.463606335,0.27013712565104164,0.027508564946418644,0.2715341374494522,1.35498046875,0.23193359375,1.123046875,22.2474868198885,683.1388519906913,4.990092521966039,5.023382963282987,1.0051714913084921,5.01589874209043,663.577090203762,6.6053767719794525,125.37535140877333,0.008064291211524972,0.0,5941546.617843212,0.1923516845703125,0.03615147975677161,0.19571944217588927,0.3289794921875,0.0909423828125,0.238037109375,-0.37650552163846945,3.286944065930544,1.6808728275966147,1.7267045654640576,1.0175083343412479,1.7103021110560335,344.75490041077137,9.675783200306359,151.36012295088034,0.01906286399336987,0.0,3049870.042559876,0.29396898057725696,0.06721920313589413,0.3015562680692548,0.5169677734375,0.1055908203125,0.411376953125,-0.5584632968565322,3.69795888539267,1.7143327072779,1.7852096028609405,1.0258098234584927,1.7585793318076939,818.4256453067064,13.491211903412887,181.8046975657255,0.02591523036151525,0.0,7182842.132115738,0.29000000000000004,0.5232558139522715,0.35057471264055856,middle,1
3,12,0.33,63.0,0.75,0.25,1.0,-0.15549370659722223,1.5930381461569376,1.6006088928599878,3.1982421875,-3.5791015625,6.77734375,-0.004392499428310535,1.8614329909169711,2.2360875154845483,3.0114519990307795,1.1749366029667156,2.62726106938134,23057.539451122284,463.72691331863217,294.75380843356334,0.3348034705920769,449.0,104738431.92893264,6.036658528645833,1.8321844106579435,6.308577169705581,7.685546875,1.3525390625,6.3330078125,-1.6390593614620907,4.425942919849825,1.2182694557348916,1.319565380870808,1.045044562280335,1.2731458701081737,358183.31315517426,0.290122076143355,13.488908292230528,0.03126552181214605,0.0,3087695384.7597356,0.5372319878472223,0.1564259731327494,0.5595420393829275,0.8251953125,0.09521484375,0.72998046875,-1.7413360101632325,5.347661090246172,1.4747691047638973,1.5892955383221692,1.0415277795055797,1.5360129909709186,2817.78564453125,12.749876115226707,175.72884482058632,0.034102809421692824,0.0,24369072.88522721,0.2627998860677083,0.01912944991241272,0.2634951915522406,1.1376953125,0.234375,0.9033203125,22.14183041459331,803.4583121616196,4.317708060604676,4.33294717404158,1.0026457602167702,4.329131680835481,624.8674437403679,3.368936870239174,90.95654595308646,0.0044405773674877375,0.0,5608986.607243121,0.21312981499565972,0.04445528593506305,0.21771676666635567,0.3948974609375,0.0897216796875,0.30517578125,-0.596794344127432,3.39998498242662,1.813812812776402,1.8756747256954653,1.021521867645631,1.852849452075436,426.6053143888712,10.199811697628366,159.42262164247555,0.02226578087817307,0.0,3759409.043854847,0.2792169867621528,0.05667301049150076,0.2849104347241532,0.4901123046875,0.108642578125,0.3814697265625,-0.9603261351600998,4.3419962547313,1.7202329046329963,1.7767987246733852,1.0203907649996595,1.7553097695422102,730.5656023323536,7.306646760059514,131.13057858808455,0.021628847685694286,0.0,6445011.441541462,0.3233333333333333,0.6007751937970522,0.6034482758566994,late,2
3,14,0.36,69.0,0.75,0.25,1.0,-0.15952446831597222,1.5709616359729288,1.579040378739643,3.07373046875,-3.4130859375,6.48681640625,-0.0030979215877904387,1.8396142344187352,2.1614937676401236,2.9162958776548744,1.1748600348607567,2.5394526432025923,22440.316659212112,461.6804956707364,294.1335238059549,0.28274235228624167,447.0,102012180.57063217,5.939159071180556,1.8156658344995495,6.2104953824437565,7.333984375,1.3232421875,6.0107421875,-1.7857662589116672,4.716609153123424,1.180901671021448,1.2821564894002304,1.0456859814681172,1.2348523228796013,347132.276058197,0.2814628514210218,13.303258737336007,0.03136484814820662,0.0,2990676470.174885,0.5088031684027777,0.1269553892786117,0.5244028366090226,0.7568359375,0.1611328125,0.595703125,-1.617462542179605,4.880308414295819,1.4432338741577566,1.5198531648976472,1.030659534322839,1.4874827526612169,2474.9850153923035,9.909401936684931,158.8243278806594,0.026353338959164644,0.0,21622101.235401627,0.23558091905381945,0.019569121540016814,0.23639230093234884,0.93994140625,0.1953125,0.74462890625,8.352484959201464,244.92409695633597,3.9761929747239013,3.9957582767569004,1.0034441748541636,3.9898876785996262,502.9318794608116,2.2014766764103584,72.87748596416395,0.004847153991101665,0.0,4510877.5550201535,0.21230326334635416,0.04336211442694331,0.2166862907409851,0.3802490234375,0.0927734375,0.2874755859375,-0.8111981094019579,3.7418915783358018,1.7548365525822487,1.8127206299064853,1.0206451249242448,1.791065372440206,422.5765373557806,9.186370384944277,148.3365234379402,0.021588435308258627,0.0,3727037.867905572,0.3704086642795139,0.10568496673330348,0.3851907199904394,0.8038330078125,0.1080322265625,0.69580078125,-0.5866601776573346,3.745518890843983,2.0868441685987777,2.2253078131242297,1.0399074242462398,2.170124744176475,1335.3470169007778,17.609533569395563,210.8710624414994,0.037421532107716225,0.0,11565766.61445573,0.37666666666666665,0.7248062015487018,0.8793103448197619,late,2
3,15,0.44,75.0,0.75,0.25,1.0,-0.16193196614583333,1.6972110752062055,1.7049185891010925,3.51806640625,-3.7841796875,7.30224609375,0.0011271369441893406,1.9348048402767162,2.2195662078463023,3.090803981825144,1.1940696527644161,2.6503166510922207,26160.72655916214,466.65974895846466,280.8856705967226,0.36866781652425495,455.0,118785275.75967309,6.316368815104167,2.3034386600940047,6.723268897585168,8.4130859375,1.337890625,7.0751953125,-1.3819115492695027,3.3576781673154557,1.2513386071053205,1.4048744190205602,1.0644199372124894,1.3319497616068074,406821.1020231247,0.3330890433560167,14.217645771057015,0.03971877062050107,0.0,3446503818.5158963,0.5935096571180556,0.18463300763146653,0.6215650091498339,0.93017578125,0.1708984375,0.75927734375,-1.2784597227405115,3.5298190621164514,1.4965060252036744,1.6218446837407765,1.0472702536416363,1.5672462445938105,3477.0875453948975,11.517993844707675,164.7596577013154,0.03608142565313873,0.0,29913169.431078434,0.2644862196180556,0.01713633514969375,0.26504077865530984,0.960693359375,0.234375,0.726318359375,14.792396730230665,504.4869895007111,3.6247001847997655,3.635280728092344,1.0020967407566754,3.6323002414216687,632.2195291519165,2.216451595153109,70.77294527993182,0.0034558603818313303,0.0,5678082.842245698,0.23312188042534723,0.05789165126576451,0.24020252792035054,0.4302978515625,0.0933837890625,0.3369140625,-0.6369399817840086,3.1610327620069647,1.7913960160460605,1.8792953528265244,1.0303731570844135,1.8458063686495045,519.275289773941,10.927888010912548,163.8452940993333,0.02904570075865932,0.0,4537744.725306331,0.3186111111111111,0.09139044512855637,0.33145927892314686,0.65185546875,0.1055908203125,0.5462646484375,-0.3717607459983876,3.312879679572573,1.9666230822253572,2.0958160389560603,1.0403255484913545,2.045928236698025,988.7872822582722,9.521625827410217,153.04224024006737,0.0371156507415039,0.0,8560820.994967222,0.45,0.8953488372072199,0.9597701149339899,late,2
